"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"3712","Normal/Others","WS/MP847/2025-2026/196412-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3713","Normal/Others","WS/MP847/2025-2026/196413-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3714","Normal/Others","WS/MP847/2025-2026/196414-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3715","Normal/Others","WS/MP847/2025-2026/196415-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3716","Normal/Others","WS/MP847/2025-2026/196416-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3717","Normal/Others","WS/MP847/2025-2026/196417-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3718","Normal/Others","WS/MP847/2025-2026/196418-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3719","Normal/Others","WS/MP847/2025-2026/196419-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3720","Normal/Others","WS/MP847/2025-2026/196431-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3721","Normal/Others","WS/MP847/2025-2026/196432-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3722","Normal/Others","WS/MP847/2025-2026/196433-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3723","Normal/Others","WS/MP847/2025-2026/196434-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3724","Normal/Others","WS/MP847/2025-2026/196435-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6 LED) with 170 watts, 9-meter pole","03-May-2025","06-Jun-2025","240944","Physical Inspection"
"3725","Normal/Others","WS/MP847/2025-2026/196501-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) witg 170- watts, 9-meter pole","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3726","Normal/Others","WS/MP847/2025-2026/196502-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watts, 9-meter pole","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3727","Normal/Others","WS/MP847/2025-2026/196503-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170- watts, 9-meter pole","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3728","Normal/Others","WS/MP847/2025-2026/196504-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watt, 9-meter pole","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3729","Normal/Others","WS/MP847/2025-2026/196505-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watt, 9-meter pole","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3730","Normal/Others","WS/MP847/2025-2026/196506-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Karyadayi Sanstha Uttar Pradesh Laghu Udyog Nigam Agra","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3731","Normal/Others","WS/MP847/2025-2026/196507-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watt, 9-meter pole","04-May-2025","06-Jun-2025","239405","Physical Inspection"
"3732","Normal/Others","WS/MP847/2025-2026/196508-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) witg 170- watts, 9-meter pole","04-May-2025","06-Jun-2025","240944","Physical Inspection"
"3733","Normal/Others","WS/MP847/2025-2026/196975-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watts, 9-meter pole","06-May-2025","06-Jun-2025","239405","Physical Inspection"
"3734","Normal/Others","WS/MP847/2025-2026/196976-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watts, 9-meter pole","06-May-2025","06-Jun-2025","239405","Physical Inspection"
"3735","Normal/Others","WS/MP847/2025-2026/196977-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watts, 9-meter pole","06-May-2025","06-Jun-2025","239405","Physical Inspection"
"3736","Normal/Others","WS/MP847/2025-2026/196978-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watts, 9-meter pole","06-May-2025","06-Jun-2025","239405","Physical Inspection"
"3737","Normal/Others","WS/MP847/2025-2026/196979-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","LED Semi High Mast Light (6LED) with 170-watts, 9-meter pole","06-May-2025","06-Jun-2025","239405","Physical Inspection"
"3738","Normal/Others","WS/MP847/2025-2026/197558-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3739","Normal/Others","WS/MP847/2025-2026/197559-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","09-Jun-2025","239405","Physical Inspection"
"3740","Normal/Others","WS/MP847/2025-2026/197560-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3741","Normal/Others","WS/MP847/2025-2026/197561-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3742","Normal/Others","WS/MP847/2025-2026/197562-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3743","Normal/Others","WS/MP847/2025-2026/197563-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3744","Normal/Others","WS/MP847/2025-2026/197564-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3745","Normal/Others","WS/MP847/2025-2026/197565-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3746","Normal/Others","WS/MP847/2025-2026/197566-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3747","Normal/Others","WS/MP847/2025-2026/197567-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3748","Normal/Others","WS/MP847/2025-2026/197568-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3749","Normal/Others","WS/MP847/2025-2026/197569-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","07-May-2025","06-Jun-2025","239405","Physical Inspection"
"3750","Normal/Others","WS/MP847/2025-2026/197788-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3751","Normal/Others","WS/MP847/2025-2026/197789-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3752","Normal/Others","WS/MP847/2025-2026/197790-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3753","Normal/Others","WS/MP847/2025-2026/197791-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3754","Normal/Others","WS/MP847/2025-2026/197800-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3755","Normal/Others","WS/MP847/2025-2026/197801-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3756","Normal/Others","WS/MP847/2025-2026/197802-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3757","Normal/Others","WS/MP847/2025-2026/197803-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3758","Normal/Others","WS/MP847/2025-2026/197804-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3759","Normal/Others","WS/MP847/2025-2026/197805-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3760","Normal/Others","WS/MP847/2025-2026/197806-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3761","Normal/Others","WS/MP847/2025-2026/197811-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3762","Normal/Others","WS/MP847/2025-2026/197812-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3763","Normal/Others","WS/MP847/2025-2026/197813-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3764","Normal/Others","WS/MP847/2025-2026/197814-Lighting of public spaces","Uttar Pradesh","HAMIRPUR(DISTRICT MAGISTRATE HAMIRPUR_2)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (6LED) with 170-watt, 9 meter pole","08-May-2025","06-Jun-2025","239405","Physical Inspection"
"3765","Normal/Others","WS/MP847/2025-2026/197853-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10LED) with 200-watt, 12.5 meter pole","08-May-2025","09-Jan-2026","677927","Vendor Identification"
"3766","Normal/Others","WS/MP847/2025-2026/197854-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10LED) with 200-watt, 12.5 meter pole","08-May-2025","09-Jan-2026","677927","Vendor Identification"
"3767","Normal/Others","WS/MP847/2025-2026/197855-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10LED) with 200-watt, 12.5 meter pole","08-May-2025","09-Jan-2026","677927","Vendor Identification"
"3768","Normal/Others","WS/MP847/2025-2026/197856-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10LED) with 200-watt, 12.5 meter pole","08-May-2025","09-Jan-2026","677927","Vendor Identification"
"3769","Normal/Others","WS/MP847/2025-2026/197857-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10LED) with 200-watt, 12.5 meter pole","08-May-2025","09-Jan-2026","677927","Vendor Identification"
"3770","Normal/Others","WS/MP847/2025-2026/197939-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10 LED) with 200-watt, 12.5 meter pole","09-May-2025","09-Jan-2026","677927","Vendor Identification"
"3771","Normal/Others","WS/MP847/2025-2026/197940-Lighting of public spaces","Uttar Pradesh","JALAUN(DISTRICT MAGISTRATE JALAUN_IDA)","Shri Baburam Nishad (2022-28) (2022-2028)","Elected MP","Led Semi High Mast Light (10 LED) with 200-watt, 12.5 meter pole","09-May-2025","09-Jan-2026","677927","Vendor Identification"
