work_type,work_id,state,district,mp_name,constituency,work_description,recommendation_date,recommended_amount,sanction_date,sanctioned_amount,work_status,payment_count,total_disbursed,average_payment,maximum_payment,first_payment_date,last_payment_date,vendor_name,image_available,actual_completion_date,final_completed_amount
Normal/Others,WS/MP131/2023-2024/75820,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of guardwall from kadelpada to karkatpada road near farm pond, in Deogaon, Subdega Block, Sundargarh",2024-01-05,400000.0,2024-03-15,400000.0,Physical Inspection,1.0,400000.0,400000.0,400000.0,2024-08-23,2024-08-23,Saurabha Kumar Nayak,,,
Normal/Others,WS/MP131/2023-2024/75821,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of C. C. road from Basanti house to PWD road at Babudihi in Kurumkel, Block-Subedga, Sundargarh district",2024-01-05,400000.0,2024-03-15,400000.0,Physical Inspection,1.0,400000.0,400000.0,400000.0,2024-08-06,2024-08-06,Saurabha Kumar Nayak,,,
Normal/Others,WS/MP131/2023-2024/75822,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of C. C. road from main road to Badheipada at Dumerbahal, Block- Subdega, Sundargarh district",2024-01-05,400000.0,2024-03-15,400000.0,Physical Inspection,1.0,400000.0,400000.0,400000.0,2024-08-06,2024-08-06,Saurabha Kumar Nayak,,,
Normal/Others,WS/MP131/2023-2024/75831,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of Guard Wall with C.C. Road PMGSY Road to Urmei Hockey Field GP Urmei, Nuagaon Block",2024-01-05,700000.0,2024-03-15,700000.0,Physical Inspection,4.0,700000.0,175000.0,651124.0,2025-04-22,2025-04-22,SAMITI AC BDO NUAGAON | MEMBER SECY OB AND OC WWB BBSR | Swapna Barik AE | ROYALTY TAHSILDAR BIRMITRAPUR,,,
Normal/Others,WS/MP131/2023-2024/75832,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of C.C. Road At Sorda Bhokta Toli Patpahgar Sorda GP, Nuagaon Block",2024-01-05,400000.0,2024-03-15,400000.0,Physical Inspection,4.0,400000.0,100000.0,371811.0,2025-04-22,2025-04-22,SAMITI AC BDO NUAGAON | MEMBER SECY OB AND OC WWB BBSR | Swapna Barik AE | ROYALTY TAHSILDAR BIRMITRAPUR,,,
Normal/Others,WS/MP131/2023-2024/75833,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road Peno Singh House to Pagdu Badaik House at Barliepta Jagdatoli, At – Barilepta, Nuagaon Block",2024-01-05,300000.0,2024-03-15,300000.0,Physical Inspection,4.0,300000.0,75000.0,278831.0,2025-04-07,2025-04-07,SAMITI AC BDO NUAGAON | MEMBER SECY OB AND OC WWB BBSR | Swapna Barik AE | ROYALTY TAHSILDAR BIRMITRAPUR,,,
Normal/Others,WS/MP131/2023-2024/75834,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road at Bakutola Rameswari House to Mangal Mundari House Teterkela GP, Nuagaon Block",2024-01-05,300000.0,2024-03-15,300000.0,Physical Inspection,4.0,300000.0,75000.0,252337.0,2025-04-22,2025-04-22,ROYALTY TAHSILDAR BIRMITRAPUR | Srima Subhadarsini Debata | MEMBER SECY OB AND OC WWB BBSR | SAMITI AC BDO NUAGAON,,,
Normal/Others,WS/MP131/2025-2026/201184,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road, ICDS Backside road, ward no- 12, Lathikata GP",2025-05-19,200000.0,2025-09-11,200000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2025-2026/201185,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road, RD Road to Chama house, Ward no-12, Karlakhaman Village, Lathikata",2025-05-19,200000.0,2025-09-11,200000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2025-2026/201186,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of Guard Wall, NH-143 to Dr. Sarangi Basti, Ward No-10, Lathikata GP",2025-05-19,250000.0,2025-08-14,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2025-2026/201187,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road, Bhikari Oram House to NH-143, Ward No-13, Nayadera, Hatibandha GP",2025-05-19,300000.0,2025-09-11,300000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2025-2026/195649,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road at Kherpada to AWC, Rouldega",2025-04-30,400000.0,2025-12-10,400000.0,Work Completed,1.0,400000.0,400000.0,400000.0,2026-03-25,2026-03-25,MAHENDRA KUMAR AMAT,,,
Normal/Others,WS/MP131/2025-2026/195650,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road from Patarfandi House to PWD Road at Rasti, KhurluTungri",2025-04-30,400000.0,2025-12-10,400000.0,Work Completed,1.0,400000.0,400000.0,400000.0,2026-02-03,2026-02-03,ANUSAYA ACHARYA,,,
Normal/Others,WS/MP131/2025-2026/195651,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road from Beheradihi Road to Kinjirkela College, Kinjirkela",2025-04-30,300000.0,2025-12-10,300000.0,Work partially Completed,1.0,300000.0,300000.0,300000.0,2026-08-20,2026-08-20,ANUSAYA ACHARYA,,,
Normal/Others,WS/MP131/2025-2026/195653,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of CC Road from Bhadra Bhoi House to Mandal House at Jhariadhipa, Subalaya",2025-04-30,400000.0,2026-01-09,400000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2025-2026/195654,Odisha,Sundaragada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,Construction of CC Road at Thudkupada Road,2025-04-30,500000.0,2025-07-08,500000.0,Physical Inspection,7.0,500000.0,71428.57142857143,469777.0,2025-09-26,2025-09-26,TAHASILDAR BARGAON | MEMBER SECY OB AND OC WWB BBSR | BDO BARGAON WITH HELD MONEY | J T PATRA | B D O BARGAON | BDO BARGAON EGB MONEY | BDO BARGAON CONTIGENCY MONEY,,,
Normal/Others,WS/MP138/2025-2026/170343,Odisha,Anugola,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Construction for Building for Radio Sarvodaya Bajirout Chhatabas Susuda Village, Ward No-11 Angul Municipality, PO Hakimapada, Distt- Angul-759143",2025-01-30,1000000.0,2025-04-10,1000000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2023-2024/107174,Odisha,Nayagada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,Provision for Flood Light North West Side at Playground (Khelapadia) - Nayagarh Municipality,2024-02-16,500000.0,2024-02-19,500000.0,Physical Inspection,2.0,500000.0,250000.0,495000.0,2024-06-26,2024-06-26,BDO NAYAGARH | Santosha Kumar Mallik,,,
Repair and Renovation,WS/MP18283/2025-2026/238276,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Renovation of Champagada Village Pond at Champagada.,2025-09-26,200000.0,2026-03-13,200000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2023-2024/75782,Odisha,Nayagada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Provision of books for District Library, Nayagarh Municipality",2024-01-05,500000.0,2024-02-12,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2023-2024/75781,Odisha,Nayagada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of Rasanga Village Library at Rasanga, Block- Gania",2024-01-05,1000000.0,2024-02-12,1000000.0,Physical Inspection,2.0,1000000.0,500000.0,811647.0,2024-06-07,2025-07-23,Jayashree Jena | PUSPANJALI MURMU,,,
Normal/Others,WS/MP131/2026-2027/273372,Odisha,Nayagada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Construction of Tourist Restshed near Barakanya Tourist Spot at Nihalprasad Village, GP-Banthapur, Block- Odagan",2026-03-10,1000000.0,2026-05-18,1000000.0,Work partially Completed,4.0,982109.0,245527.25,971478.0,2026-08-07,2026-08-07,EMF | MEMBER SECY OB AND OC WWB BBSR | DMF FUND NAYAGARH | Sradhanjali Sathua Mohapatra,,,
Normal/Others,WS/MP131/2026-2027/273370,Odisha,Nayagada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,Rest Shed and Gate at Rasang near by main road GP- Rasanga Block- Gania,2026-03-10,500000.0,2026-06-23,500000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP131/2023-2024/75779,Odisha,Nayagada,Dr. Sasmit Patra (2022-28) (2022-2028),Elected MP,"Provision for Flood Light South West side at Play Ground (Khelapadia), Nayagarh Municipality",2024-01-05,500000.0,2024-02-12,500000.0,Physical Inspection,2.0,500000.0,250000.0,495000.0,2024-06-26,2024-06-26,BDO NAYAGARH | Santosha Kumar Mallik,,,
Normal/Others,WS/MP134/2024-2025/134460,Odisha,Nayagada,Shri Ashwini Vaishnaw (2024-30) (2024-2030),Elected MP,Construction of Multipurpose Community Hall,2024-07-31,1500000.0,2025-02-14,1500000.0,Sanction,,,,,,,,,,
Repair and Renovation,WS/MP18283/2025-2026/238243,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Improvement of Bhagabat Community Center at Magarbandha.,2025-09-26,200000.0,2026-03-13,200000.0,Work partially Completed,4.0,191002.0,47750.5,190561.0,2026-06-11,2026-06-11,EMF | MEMBER SECY OB AND OC WWB BBSR | Keshab Chandra Beherdalei | DMF FUND NAYAGARH,,,
Repair and Renovation,WS/MP18283/2025-2026/238244,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,"Improvement of Jagannath Community Center, Mandap Sahi, Sikharpur",2025-09-26,200000.0,2026-03-13,200000.0,Work partially Completed,4.0,197940.0,49485.0,195938.0,2026-07-29,2026-07-29,EMF | MEMBER SECY OB AND OC WWB BBSR | Keshab Chandra Beherdalei | DMF FUND NAYAGARH,,,
Repair and Renovation,WS/MP18283/2025-2026/238246,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,"Improvement of Dhamada Harijan Sahi Community Center, Dhamada",2025-09-26,200000.0,2026-03-13,200000.0,Work partially Completed,5.0,200000.0,40000.0,182962.0,2026-07-09,2026-07-09,JAYAKRUSHNA MOHANTA | EMF | MISC ACCOUNT BDO RANPUR | MEMBER SECY OB AND OC WWB BBSR | DMF FUND NAYAGARH,,,
Repair and Renovation,WS/MP18283/2025-2026/238247,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,"Improvement of Trinath Dev Community Center, Pananagar",2025-09-26,200000.0,2026-03-13,200000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/238251,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Construction of Mahaveer Community Center at Gopalpur.,2025-09-26,200000.0,2026-03-13,200000.0,Sanction,,,,,,,,,,
Repair and Renovation,WS/MP18283/2025-2026/238259,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Improvement of Radhakrishna Community center at Namagadia.,2025-09-26,200000.0,2026-03-13,200000.0,Sanction,,,,,,,,,,
Repair and Renovation,WS/MP18283/2025-2026/238264,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Improvement of Patitapaban Community Center at Pimpala.,2025-09-26,200000.0,2026-03-13,200000.0,Work partially Completed,6.0,200000.0,33333.333333333336,195925.0,2026-07-17,2026-07-17,JAYAKRUSHNA MOHANTA | EMF | MISC ACCOUNT BDO RANPUR | MEMBER SECY OB AND OC WWB BBSR | TAHASILDAR RANPUR | DMF FUND NAYAGARH,,,
Repair and Renovation,WS/MP18283/2025-2026/238275,Odisha,Nayagada,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Improvement of Kamana Community Center at Darpanarayanpur.,2025-09-26,200000.0,2026-03-13,200000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/143888,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Repairing and renovation of GP Office and Construction of Boundary Wall at Ward No-10, Village Bagalpur, GP- Bagalpur, Block- Biridi, DIstt-Jagatsingpur-754102.",2024-09-27,622527.0,2025-09-11,622527.0,Physical Inspection,1.0,622527.0,622527.0,622527.0,2025-12-06,2025-12-06,PRASANJIT PATTNAIK,,,
Normal/Others,WS/MP138/2025-2026/210946,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of High Mast Light at Badadanda Chhaka Village GP Hajipur Ward No 6 Block Biridi Distt Jagatsinghpur,2025-06-21,750000.0,2026-01-13,750000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/210947,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of Semi High Mast Light at Harijan Sahi Chhaka Village Raghunathpur Ward No 3 GP Ukundara Block Biridi Distt Jagatsinghpur,2025-06-21,250000.0,2026-01-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/210948,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of Semi High Mast Light at Bhoi Sahi Chhaka Village Ukundara Ward No 15 GP Ukundara Block Biridi Distt Jagatsinghpur,2025-06-21,250000.0,2026-01-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/210949,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of Semi High Mast Light at Bhoi Sahi Chhaka Village Raghunathpur Ward No 1 GP Ukundara Block Biridi Distt Jagatsinghpur,2025-06-21,250000.0,2026-01-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/210950,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of Semi High Mast Light at Laxmi Mandap Chhaka Village Alipada Ward No 17 GP Ukundara Block Biridi Distt Jagatsinghpur,2025-06-21,250000.0,2026-01-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/210951,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of High Mast Light at Tarekeswar Chhaka Village Kirtanpur GP Gopalpur Ward No 6 Block Tirtol Distt Jagatsinghpur,2025-06-21,750000.0,2026-02-19,750000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/210952,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,Installation of Semi High Mast Light at Gopalpur Hata Chhaka Village Gopalpur GP Gopalpur Ward No 6 Block Tirtol Distt Jagatsinghpur,2025-06-21,750000.0,2026-02-19,750000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234272,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Akhandalamani Chowk,2025-09-15,250000.0,2026-02-19,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234273,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Nilakantheswar Mandir Chowk,2025-09-15,250000.0,2026-02-13,250000.0,Time Estimation,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234274,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Nilakantheswar Bazar,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234275,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of High Mast light at Tulasi Gadi Chowk,2025-09-15,750000.0,2026-02-13,750000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234276,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Chandola Chaka,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234277,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Laxmi Narayan Mandir Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234278,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of High Mast light at Dihasahi Bazar.,2025-09-15,750000.0,2026-02-19,750000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234279,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at laxmi mandir chaka.,2025-09-15,250000.0,2026-02-19,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234280,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Bata Mahavir Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234281,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Trinath Bazar.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234282,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Nakulanga Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234283,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Mallick Sahi Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234284,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Utareswari Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234285,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Tarada Buna Sahi Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234286,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Urali Bhoi Sahi Mangala Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234287,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Kaduapada Medical Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234288,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Mareichei Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234293,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Dadapur Laxmi Narayan Mandir Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234294,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Kaduapada GP Mandap Chaka.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234296,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Anantabasudev Chowk,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP18283/2025-2026/234297,Odisha,JAGATSINGHAPUR,Shri Subhasish Khuntia (2024-30) (2024-2030),Elected MP,Installation of Semi High Mast light at Mangala Mandir Upar Bhol Sahi Chowk.,2025-09-15,250000.0,2026-02-13,250000.0,Sanction,,,,,,,,,,
Repair and Renovation,WS/MP132/2025-2026/197018,Odisha,JAGATSINGHAPUR,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,"Renovation of Khajuria Pond at Oraba Village, under Tulanga GP, Block- Tirtol, District- Jagatsinghpur",2025-05-06,600000.0,2025-09-11,600000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/160608,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Installation of Multi-Gym equipment at Naharana U.P. School, Village/G. P. Naharana, Block-Balikuda, Distt Jagatsinghpur, Ward No-4",2024-12-21,800000.0,2025-07-10,800000.0,Vendor Identification,1.0,250000.0,250000.0,250000.0,2025-10-24,2025-10-24,ASHUTOSH SAHOO,,,
Normal/Others,WS/MP138/2025-2026/160609,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Installation of multi-gym equipment  at Balunkeswar Govt High School, Village/G. P. Krushnadaspur Block-Balikuda, Distt Jagatsinghpur, Ward No-4",2024-12-21,800000.0,2025-07-10,800000.0,Sanction,,,,,,,,,,
Normal/Others,WS/MP138/2025-2026/160610,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Installation of High Mast Light at Mulugaon Mahavir patina Chhaka, Village/G. P. Mulugoan, Block-Balikuda, Distt Jagatsinghpur Ward No-2",2024-12-21,550000.0,2025-07-10,550000.0,Vendor Identification,1.0,550000.0,550000.0,550000.0,2025-12-23,2025-12-23,RINKU MOHANTY,,,
Normal/Others,WS/MP138/2025-2026/170325,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Installation of Semi High Mast Light at Karkeihata, Village G.P.- Badagoan, Block-Balikuda, Distt- Jagatsinghpur, Ward No-16",2025-01-29,250000.0,2025-07-10,250000.0,Vendor Identification,1.0,250000.0,250000.0,250000.0,2025-10-25,2025-10-25,GOPAL DAS,,,
Normal/Others,WS/MP138/2025-2026/170326,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Installation of High Mast Light at Galua Bazar, Village- Karamanga G.P.- Mulugoan, Block- Balikuda, Distt- Jagatsinghpur, Ward No-9",2025-01-29,250000.0,2025-07-10,250000.0,Vendor Identification,1.0,250000.0,250000.0,250000.0,2025-10-24,2025-10-24,ASHUTOSH SAHOO,,,
Normal/Others,WS/MP138/2025-2026/170327,Odisha,JAGATSINGHAPUR,Smt. Sulata Deo (2022-28) (2022-2028),Elected MP,"Installation of High Mast Light at Sarabanta Jagannath Bazar, Village-Sarabanta, G.P. Gadaharispur, Block- Erasama, Distt- Jagatsinghpur, Ward No.22",2025-01-29,750000.0,2025-07-10,750000.0,Work Completed,3.0,750000.0,250000.0,712500.0,2026-04-18,2026-04-18,ANSHUMAN SAHOO | Block Development Officer Erasama | MEMBER SECY OB AND OC WWB BBSR,,,
