"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"290","Normal/Others","WS/MP204/2025-2026/246699-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of road using Interlocking Tiles on the damged path leading from the house of Mr. Rajkumar towards the pond and Crematorium in ward no 23, Salempur Rajputana of Roorkee Municial Corporation","07-Nov-2025","25-Feb-2026","1000000","Physical Inspection"
"291","Normal/Others","WS/MP850/2025-2026/248509-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat jhotari ke antargat gram adasu se baluth tak sarvjanik marg cc tiles sarak nirman.ia(karyadai sanstatha)-block mori","17-Nov-2025","09-Feb-2026","2197000","Physical Inspection"
"292","Normal/Others","WS/MP850/2025-2026/248510-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","suchan gaon ke antargat dewra haltadi motor marg mein surksha diwar evam cc block nirman.ia(karyadai sanstatha)-block mori","17-Nov-2025","09-Feb-2026","2000000","Physical Inspection"
"293","Normal/Others","WS/MP850/2025-2026/248511-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Uttarkashi(DISTRICT COLLECTOR UTTARKASHI_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat saur mein gatka namak tok mein suraksha diwar evam cc block nirman karya.ia(karyadai sanstatha)-block mori","17-Nov-2025","09-Feb-2026","500000","Physical Inspection"
"294","Normal/Others","WS/MP850/2025-2026/252630-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","shri krishnayan deshi gaushala evam golok dham seva samiti ki shakha peeli padav ke park mein cc karya evam kund nirman karya. ia (karyadai sanstatha _-nagar panchayat imli khera","07-Dec-2025","17-Mar-2026","1020000","Work partially Completed"
"295","Normal/Others","WS/MP850/2025-2026/254131-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","rajendranagar mein om garden ki diwar se satish kaushik ke makan ki aur interlocking tiles ka nirman karya.ia (karyadai sanstatha)- block roorkee","15-Dec-2025","25-Feb-2026","1200000","Physical Inspection"
"296","Normal/Others","WS/MP850/2025-2026/254133-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram sisauna mein main road par gautam ke makan se hote hue mempal saini ke makan ki aur interlocking tiles evam nali nirman.ia (karyadai sanstatha) -block roorkee","15-Dec-2025","25-Feb-2026","1043000","Physical Inspection"
"297","Normal/Others","WS/MP18333/2025-2026/254873-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Dehradun ke Doiwala Block me Markham Grant Bullawala me Gulab singh ki dukan se mohan singh ke ghar tak sadak nirman, K.S- Vikash khand Doiwala","20-Dec-2025","12-Mar-2026","500000","Vendor Identification"
"298","Normal/Others","WS/MP18333/2025-2026/254874-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist Dehradun ke Vikash Khand Sahaspur me Gram Bhuddi Chakmasha me dadan singh rana ke ghar se vidhyadutt ke ghar tak sadak nirman, K.S.- Vikash Khand Sahaspur","20-Dec-2025","17-Feb-2026","500000","Sanction"
"299","Normal/Others","WS/MP18333/2026-2027/254875-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","N.N. Roorkee ke Ward No-11 me rangoli garden ke akashdeep Colony Janewale raste ka nirman, K.S.- Nagar Nigam Roorkee","20-Dec-2025","19-Aug-2026","500000","Sanction"
"300","Normal/Others","WS/MP18333/2025-2026/254906-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","Udham Singh Nagar(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA)","Shri Mahendra Bhatt (2024-30) (2024-2030)","Elected MP","Dist udhamsingh nagar me viaksh khand sitarganj ke gram siseya bhatte me machhan singh ke ghar se talab tak sadak evam nali nirman, K.S.- Viaksh kahnd adhikari Sitarganj","20-Dec-2025","28-Jan-2026","499265","Physical Inspection"
"301","Normal/Others","WS/MP850/2025-2026/257745-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","doctorganj ki jaunsari colony ke mukhyemarg se arun kumar mittal ke ghar ki aur cc road nirman karya.ia(karyadai sanstatha)-nagar palika parishad herburtpur","07-Jan-2026","18-Feb-2026","732033","Physical Inspection"
"302","Normal/Others","WS/MP850/2025-2026/257749-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","aasan bagh mahadev coclony mein pappu carpenter ke ghar se shri subhash sharma,sanjaysharma ke ghar ki aur hote hue shree santosh rawat ke ghar tak cc road nirman karya .ia(karyadai sanstatha)-nagar palika parishad herbutpur","07-Jan-2026","06-Feb-2026","2489472","Physical Inspection"
"303","Normal/Others","WS/MP204/2026-2027/258734-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of C.C. Road from house of Shri Rajbahadur to the house of Dr Mahaveer in village Hallumazra, block Bhagwanpur, Haridwar","12-Jan-2026","14-Aug-2026","500000","Sanction"
"304","Normal/Others","WS/MP850/2026-2027/263925-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram panchayat libbarehdi mein ravidas mandir se prachin shiv mandir ki aur cc road nirman.ia(karyadai sanstatha-block roorkee","31-Jan-2026","15-May-2026","1057000","Sanction"
"305","Normal/Others","WS/MP850/2026-2027/263926-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","paniyala road par prakash ke ghar se smt. rakesh sharma ke ghar ki aur interlocking tiles nirman karya.ia(karyadai sanstatha)- block roorkee","31-Jan-2026","15-May-2026","414000","Physical Inspection"
"306","Normal/Others","WS/MP204/2026-2027/264378-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Road from the Cemetery to the field of shri Vijendra Tyagi in Village Khajoori, Post Ekbaalpur, Block Bhagwanpur, District Haridwar","05-Mar-2026","14-Aug-2026","500000","Sanction"
"307","Normal/Others","WS/MP204/2026-2027/264380-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of Road from the main road to the corner of field of Mr. vinod in Village Ruhalki Dayalpur, Block Bhagwanpur, disst Haridwar","05-Mar-2026","14-Aug-2026","1000000","Sanction"
"308","Normal/Others","WS/MP204/2026-2027/264602-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Road with Interlocking Tiels from the main road (near the house of Laxmi chand) towards Peeth Bazaar in Gram Panchayat  Ibrahimpur Masahi, Block Bhagwanpur, Distt Haridwar","05-Mar-2026","14-Aug-2026","1500000","Sanction"
"309","Normal/Others","WS/MP850/2025-2026/269498-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","niranjanpur mein mein road se elam ke ghar ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","19-Feb-2026","17-Mar-2026","588000","Sanction"
"310","Normal/Others","WS/MP850/2025-2026/269499-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","main road se bhram ke ghar ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","19-Feb-2026","17-Mar-2026","315000","Work partially Completed"
"311","Normal/Others","WS/MP850/2025-2026/269500-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","nainpal ke ghar se dharamsingh ke ghar ki aur cc road ka nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","19-Feb-2026","17-Mar-2026","517000","Physical Inspection"
"312","Normal/Others","WS/MP850/2026-2027/275581-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram kangri mein main road se mitlesh ke makan ki aur cc marg ka nirman karya.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","15-May-2026","998000","Sanction"
"313","Normal/Others","WS/MP850/2026-2027/275582-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","jamalpur kalan mein basant vihar phase 1 mein arvind ke ghar se madanmohan ke ghar ki aur cc road ka nirman karya.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","15-May-2026","942000","Sanction"
"314","Normal/Others","WS/MP850/2026-2027/275583-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gummawala mein shivmandir se vijendra ke makan ki aur v balram ke makan se satish ke makan ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","15-May-2026","854000","Work partially Completed"
"315","Normal/Others","WS/MP850/2026-2027/275584-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","ward 6 mein dr. vijaypal ke dukan se chandkiran ke makan ki aur cc road nirman.ia(karyadai sanstatha)-nagar panchayat imlikhera","24-Mar-2026","15-May-2026","1364000","Sanction"
"316","Normal/Others","WS/MP850/2026-2027/275762-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM SHANTARSHAH MEIN MAIN ROAD SE PRITAM KE MAKAN TAK INTERLOCKING TILES SADAK NIRMAN KARYA.ia(karyadai sanstatha)-block roorkee","24-Mar-2026","15-May-2026","1193000","Physical Inspection"
"317","Normal/Others","WS/MP850/2026-2027/275763-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","shivpuram gali no-3 mein chandrabhaan ke makan se jodh singh ke makan tak cc road nirman karya.ai(karyadai sanstatha)-block roorkee","24-Mar-2026","15-May-2026","736000","Physical Inspection"
"318","Normal/Others","WS/MP850/2026-2027/275764-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","Naqibpur Ghosipura mein chaudhary bijendra ke makan se rampal ke makan tak interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","24-Mar-2026","15-May-2026","1398000","Physical Inspection"
"319","Normal/Others","WS/MP850/2026-2027/275765-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","kashyep park ki boundary wall ka nirman karya gram bhistipur mein.ia(karyadai sanstatha)-block roorkee","24-Mar-2026","15-May-2026","473000","Physical Inspection"
"320","Normal/Others","WS/MP850/2026-2027/276618-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram amarpur mein main road se khere ki aur interlocking tiles sadak ka nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","15-May-2026","955000","Physical Inspection"
"321","Normal/Others","WS/MP850/2026-2027/276619-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram libbarehdi mein nepal ke makan se rahul ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","15-May-2026","1156000","Sanction"
"322","Normal/Others","WS/MP850/2026-2027/276621-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram tanshipur mein mahesh tyagi ke makan se tarun tyagi ke makan ki aur interlocking sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","15-May-2026","919000","Physical Inspection"
"323","Normal/Others","WS/MP850/2026-2027/276622-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram churiyala mein sanjay tyagi ke makan se surendra tyagi ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","15-May-2026","992000","Physical Inspection"
"324","Normal/Others","WS/MP850/2026-2027/276623-Construction of roads, link roads, pathways or any other road with or without drainage system","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram bharampur shankarpuri mein shyam singh ke makan se nitu ke makan ki aur interlocking tiles sadak nirman karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","15-May-2026","1133000","Physical Inspection"
