"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"291","Normal/Others","WS/MP843/2024-2025/151554-Purchase of mobile sanitation equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","(i)   Sewer Suction Machine having capacity of 6000 ltr capacity mounted on LPT truck chassis                  And    (ii)  Sewer Jetting Machine having 6000 ltr capacity mounted on LPT truck chassis for sanitation purpose in Cantonment Board , Jalandhar near Cant General Hospital , Jalandhar.  Each machine having cost approx Rs. 4500000/-.","09-Nov-2024","8987658","04-Dec-2024"
"292","Normal/Others","WS/MP140/2025-2026/234795-Purchase of mobile sanitation equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Purchase of 3 watercoolers for collage with RO System. (Guru Nanak Dev University Collage Ladowali Road Jalandhar)","17-Sep-2025","181500","17-Nov-2025"
"293","Normal/Others","WS/MP140/2023-2024/38691-Setting up of community effluent treatment plants","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding Sewarage Pipeline in Village Cheema near Kartarpur.","19-Oct-2023","500000","23-Nov-2023"
"294","Normal/Others","WS/MP140/2025-2026/192811-Purchase of hospital equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Purchasing of Ultrasound machine for PIMS Hospital (Civil Surgeon)","21-Apr-2025","1426308","13-Jun-2025"
"295","Normal/Others","WS/MP843/2026-2027/277229-Purchase of hospital equipment","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Dr. Ashok Kumar Mittal (2022-28) (2022-2028)","Elected MP","Purchase of 02 Medical Equipments for wound healing with combination therapy","01-Apr-2026","2000000","13-May-2026"
"296","Normal/Others","WS/MP141/2024-2025/92593-Purchase of ambulances (Four, three and two wheelers)","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","2 ambulance for best medical treatement in jalandhar central constituency","31-Jan-2024","3636710","22-Oct-2024"
"297","Normal/Others","WS/MP141/2024-2025/138760-Purchase of ambulances (Four, three and two wheelers)","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","purchase of ambulance for indian red cross society , district red cross branch , jaladhar","04-Sep-2024","1791147.52","27-Sep-2024"
"298","Normal/Others","WS/MP141/2025-2026/241123-Purchase of hearse van (Four, three and two wheelers)","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","purchase a new fully eqipment large funeral van (including body) at Swarg ashram , near kot kishan chand , hoshiarpur road , jalandhar","09-Oct-2025","1598000","27-Nov-2025"
"299","Normal/Others","WS/MP141/2024-2025/141783-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Harbhajan Singh (2022-28) (2022-2028)","Elected MP","5 electronic wheel chairs for providing of handicapped person","19-Sep-2024","214995","22-Oct-2024"
"300","Normal/Others","WS/MP140/2026-2027/279777-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Purchase of Ear machine","07-May-2026","44000","15-Jun-2026"
"301","Normal/Others","WS/MP140/2024-2025/175569-Installing tube-wells and borewells","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Installing SOLAR WATER PUMP 7.5HP","14-Feb-2025","245000","25-Mar-2025"
"302","Normal/Others","WS/MP140/2025-2026/250872-Installing tube-wells and borewells","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Installing Solar Water Pump","27-Nov-2025","245000","27-Jan-2026"
"303","Normal/Others","NA-Installing tube-wells and borewells","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","For Solar Motor and panel","17-Aug-2026","500000","NA"
"304","Normal/Others","NA-Installing tube-wells and borewells","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","for purchasing of 7.5 HP Solar Motor","01-Sep-2026","260000","NA"
"305","Normal/Others","WS/MP140/2025-2026/71706-Construction of water tanks","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Sabuwal . 2mm stainless sheet AISI 304 Material etc. (SC)","30-Dec-2023","336300","12-Mar-2026"
"306","Normal/Others","WS/MP140/2023-2024/35192-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker for Nagar Panchyat (Lohian Khas). 2mm stainless sheet AISI 304 Material etc.","10-Oct-2023","336300","03-Jan-2024"
"307","Normal/Others","WS/MP140/2023-2024/35193-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Nagar Panchyat (Mehatpur). 2mm stainless sheet AISI 304 Material etc.","10-Oct-2023","264208","08-Jan-2024"
"308","Normal/Others","WS/MP140/2023-2024/35841-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kang Kalan. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Oct-2023","336300","29-Nov-2023"
"309","Normal/Others","WS/MP140/2023-2024/35860-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kotha. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Oct-2023","336300","29-Nov-2023"
"310","Normal/Others","WS/MP140/2023-2024/35868-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Maharajwala. 2mm stainless sheet AISI 304 Material etc. (SC)","11-Oct-2023","336300","29-Nov-2023"
"311","Normal/Others","WS/MP140/2023-2024/38486-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kakkar Kalan. 2mm stainless sheet AISI 304 Material etc. (SC)","19-Oct-2023","336300","09-Feb-2024"
"312","Normal/Others","WS/MP140/2024-2025/166580-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","20-Jan-2025","365800","03-Mar-2025"
"313","Normal/Others","WS/MP140/2024-2025/166583-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","20-Jan-2025","365800","03-Mar-2025"
"314","Normal/Others","WS/MP140/2024-2025/168867-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","253700","25-Feb-2025"
"315","Normal/Others","WS/MP140/2024-2025/168868-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","365800","12-Mar-2025"
"316","Normal/Others","WS/MP140/2024-2025/168869-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 7000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","25-Jan-2025","460200","25-Mar-2025"
"317","Normal/Others","WS/MP140/2024-2025/135345-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","336300","20-Sep-2024"
"318","Normal/Others","WS/MP140/2024-2025/135346-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","224200","20-Sep-2024"
"319","Normal/Others","WS/MP140/2024-2025/135347-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","336300","16-Sep-2024"
"320","Normal/Others","WS/MP140/2024-2025/135338-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","336300","13-Sep-2024"
"321","Normal/Others","WS/MP140/2024-2025/135339-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","336300","13-Sep-2024"
"322","Normal/Others","WS/MP140/2024-2025/135340-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","224200","16-Sep-2024"
"323","Normal/Others","WS/MP140/2024-2025/135341-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","10-Aug-2024","336300","20-Sep-2024"
"324","Normal/Others","WS/MP140/2023-2024/98981-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Nawanpind Donawala. 2mm stainless sheet AISI 304 Material etc. (SC)","07-Feb-2024","336300","22-Feb-2024"
"325","Normal/Others","WS/MP140/2024-2025/132928-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","02-Jul-2024","336300","13-Aug-2024"
"326","Normal/Others","WS/MP140/2023-2024/49610-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Dharmiwal. 2mm stainless sheet AISI 304 Material etc. (SC)","16-Nov-2023","336300","03-Jan-2024"
"327","Normal/Others","WS/MP140/2023-2024/58876-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kotla Surajmal. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Dec-2023","336300","03-Jan-2024"
"328","Normal/Others","WS/MP140/2023-2024/58877-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kotli Gazran. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Dec-2023","336300","03-Jan-2024"
"329","Normal/Others","WS/MP140/2023-2024/58878-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Khurampur. 2mm stainless sheet AISI 304 Material etc. (SC)","08-Dec-2023","336300","03-Jan-2024"
"330","Normal/Others","WS/MP140/2023-2024/71704-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Sarai Kham. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Dec-2023","336300","23-Feb-2024"
"331","Normal/Others","WS/MP140/2023-2024/71705-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000ltr water tanker to Village Kohar Kalan. 2mm stainless sheet AISI 304 Material etc. (SC)","30-Dec-2023","336300","05-Feb-2024"
"332","Normal/Others","WS/MP140/2025-2026/177916-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","27-Feb-2025","365800","21-Apr-2025"
"333","Normal/Others","WS/MP140/2025-2026/179477-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","06-Mar-2025","365800","21-Apr-2025"
"334","Normal/Others","WS/MP140/2025-2026/192809-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","21-Apr-2025","365800","27-Jun-2025"
"335","Normal/Others","WS/MP140/2025-2026/192810-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","21-Apr-2025","365800","13-Jun-2025"
"336","Normal/Others","WS/MP140/2025-2026/198138-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","09-May-2025","253700","17-Jul-2025"
"337","Normal/Others","WS/MP140/2025-2026/198139-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","09-May-2025","365800","13-Jun-2025"
"338","Normal/Others","WS/MP140/2025-2026/198140-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 3000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","09-May-2025","253700","27-Jun-2025"
"339","Normal/Others","WS/MP140/2025-2026/198152-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","09-May-2025","365800","13-Jun-2025"
"340","Normal/Others","WS/MP140/2025-2026/203575-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","26-May-2025","365800","17-Jul-2025"
"341","Normal/Others","WS/MP140/2025-2026/203576-Purchase of mobile water tankers","Punjab","JALANDHAR(DEPUTY COMMISSIONER JALANDHAR_IDA)","Shri Sant Balbir Singh (2022-28) (2022-2028)","Elected MP","Regarding for giving single walled fabrication of 5000 ltr water tanker to Village. 2mm stainless sheet AISI 304 Material etc. (SC)","26-May-2025","365800","17-Jul-2025"
