"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"181","Normal/Others","WS/MP850/2025-2026/182069-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI GANDHI MAHILA SHILP VIDYALYA INTER COLLEGE ROORKEE KA BACHHA HUA  SHESH KARYA.IA KARYADI SANSTATHA NAGAR PANCHAYAT IMLI KHERA","15-Mar-2025","500000","03-Jun-2025"
"182","Normal/Others","WS/MP204/2025-2026/186821-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of class room in Harishchander Kailashwati Saraswati Vidya Mandir, Bhagwanpur, shahpur, Haridwar","26-Mar-2025","1500000","01-Jan-2026"
"183","Normal/Others","WS/MP850/2023-2024/25565-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","construction of one additional room at ""VATSALYA VATIKA""HOSTEL in village BHADRABAD ,BLOCK BHADRABAD  IA(KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD SHIWALIKNAGAR","24-Sep-2023","1144250","07-Dec-2023"
"184","Normal/Others","WS/MP850/2023-2024/70508-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","POLICE MORDERN SCHOOL,POLICE LINE ROSHNABAD ,WARD NO. - 13, NAGAR PALIKA SHIVALIK NAGAR  MEIN EK KAKSH KA NIRMAN.  IA ( KARYADAI SANSTATHA)-NAGAR PALIKA PARISHAD SHIVALIK NAGAR","28-Dec-2023","1000000","16-Jan-2024"
"185","Normal/Others","WS/MP850/2023-2024/84727-Construction of rooms and halls in school and colleges","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","SHRI GANDHI MAHILA SHILP VIDYALYA INTER COLLEGE ,ROORKEE MEIN CLASS ROOM KA NIRMAN .. IA( KARYADAI SANSTATHA) - NAGAR PALIKA PARISHAD SHIVALIK NAGAR","19-Jan-2024","2000000","27-Jan-2024"
"186","Normal/Others","WS/MP850/2023-2024/100863-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA KHANKHAL MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN .. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","951274","12-Mar-2024"
"187","Normal/Others","WS/MP850/2023-2024/100865-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI JAWALAPUR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","973919","12-Mar-2024"
"188","Normal/Others","WS/MP850/2023-2024/100866-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI LAKSAR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","990952","12-Mar-2024"
"189","Normal/Others","WS/MP850/2023-2024/100867-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","GRAM PANCHAYAT KHANPUR ,VIKASKHAND KHANPUR KE THANA KHANPUR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","1000000","12-Mar-2024"
"190","Normal/Others","WS/MP850/2023-2024/100868-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI ROORKEE MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN .. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","945414","12-Mar-2024"
"191","Normal/Others","WS/MP850/2023-2024/100869-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA SHYAMPUR MEIN MAHILA HELP DESK HETU ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT PADALI GUJJAR","09-Feb-2024","985228","12-Mar-2024"
"192","Normal/Others","WS/MP850/2024-2025/103004-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI GANGNAHAR WARD 15 MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"193","Normal/Others","WS/MP850/2024-2025/103005-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI MANGLAUR MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA(KARYADAI SANSTATHA )- NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"194","Normal/Others","WS/MP850/2024-2025/103006-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA BAHADRABAD MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"195","Normal/Others","WS/MP850/2024-2025/103007-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA PATHRI MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN .. IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"196","Normal/Others","WS/MP850/2024-2025/103008-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA PIRAN KALIYAR MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN .. IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"197","Normal/Others","WS/MP850/2024-2025/103009-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA BHAGWANPUR MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN .. IA(KARYADAI SANSTATHA) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"198","Normal/Others","WS/MP850/2024-2025/103010-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","THANA BUGGAWALA MEIN MAHILA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN ..... IA(KARYADAI SANSTATHA ) - NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"199","Normal/Others","WS/MP850/2024-2025/103011-Construction of Government office buildings (Post office, Police station, Police chauki, etc.)","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","KOTWALI RANIPUR MEIN MAHLIHA HELP DESK HETU EK ROOM EVAM TOILET KA NIRMAN.. IA( KARYADAI SANSTATHA )- NAGAR PANCHAYAT BHAGWANPUR","11-Feb-2024","1000000","26-Jul-2024"
"200","Normal/Others","WS/MP204/2025-2026/234517-Construction of boundary walls of existing public and community buildings","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Front Wall of Canteen or Kitchen at mahatma Jyoti Ba Phule Saini Dharmashala, Roorkee","18-Sep-2025","190000","28-Jan-2026"
"201","Normal/Others","WS/MP204/2025-2026/234519-Construction of boundary walls of existing public and community buildings","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of open Verandah attached to the wall at mahatma jyoti Ba Phule Saini Dharmshala Roorkee","18-Sep-2025","410000","28-Jan-2026"
"202","Normal/Others","WS/MP850/2026-2027/276620-Construction of boundary walls of existing public and community buildings","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram sartheri mein shamshanghat ki chardiwari ka niram karya.ia(karyadai sanstatha)-block roorkee","30-Mar-2026","955000","15-May-2026"
"203","Normal/Others","WS/MP850/2026-2027/280071-Construction of boundary walls of existing public and community buildings","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram maohamadpur panda mein shamshan ghat ki chardiwari ka karya.ia (karyadai sanstatha)-block roorkee","12-May-2026","460000","08-Jul-2026"
"204","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Shri Naresh Bansal (2020-26) (2020-2026)","Elected MP","gram sartheri mein shamshanghat ki diwar evam cc ka nirman karya.ia(karyadai sanstatha)-block bhagwanpur","20-Aug-2026","607000","NA"
"205","Normal/Others","WS/MP204/2025-2026/158809-Construction of buildings for community cultural activities","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof at the Crematorium in Scheduled Majority village Hallu Mazara, Block Bhagwanpur","18-Dec-2024","1000000","01-Apr-2025"
"206","Normal/Others","WS/MP204/2025-2026/159089-Construction of buildings for community cultural activities","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Roof in the Cremation Ground of Scheduled MajorityVillage Habibpur Niwada, Block Bhagwanpur","18-Dec-2024","1000000","01-Apr-2025"
"207","Normal/Others","WS/MP204/2025-2026/159140-Construction of buildings for community cultural activities","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof in the cremation ground of Scheduled Caste dominated Gram Panchayat Udalhadi-Kumrada, Block Narsan, District Haridwar","18-Dec-2024","1000000","03-Apr-2025"
"208","Normal/Others","WS/MP204/2025-2026/181053-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof in the crematorium of Scheduled Caste majority Gram Panchayat Gopalpur-Sikkhar, Block Narsan","20-Mar-2025","1000000","03-Apr-2025"
"209","Normal/Others","WS/MP204/2025-2026/184027-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof at the cremation ground of Scheduled Caste majority village Haljaura Mazra-Ibrahimpur Masahi, Block Bhagwanpur.","20-Mar-2025","1000000","08-May-2025"
"210","Normal/Others","WS/MP204/2025-2026/196852-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Roof construction in cremation ground in Village Dheer Mazra, Block Bhagwanpur, District Haridwar.","05-May-2025","1000000","04-Oct-2025"
"211","Normal/Others","WS/MP204/2025-2026/197969-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of roof at the crematorium in village Hakim Pur Turra, Block Bhagwanpur.","08-May-2025","1000000","12-Dec-2025"
"212","Normal/Others","WS/MP204/2025-2026/240513-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Cremation Ground in Gram Panchayat Seedhadu, Block laksar, District Haridwar","17-Oct-2025","1000000","28-Jan-2026"
"213","Normal/Others","WS/MP204/2025-2026/242778-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of parking at Solani Nadi Cremation Ground Roorkee","27-Oct-2025","2000000","28-Jan-2026"
"214","Normal/Others","WS/MP204/2025-2026/242858-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","construction of floor for Cow shelters at shri Krishnayan Gaurakshashala, Gaindikhata, Haridwar","27-Oct-2025","500000","12-Dec-2025"
"215","Normal/Others","WS/MP204/2025-2026/245318-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Roof (Chhatri) at the Crematorium in Ward No 23, Salempur Rajputena, Nagar Nigam Roorkee","31-Oct-2025","1000000","28-Jan-2026"
"216","Normal/Others","WS/MP204/2025-2026/254634-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a hall for people to sit in during funeral processions at Nirwan Ashram (Registred), Malviya Chowk, Roorkee, Haridwar","19-Dec-2025","1000000","25-Feb-2026"
"217","Normal/Others","WS/MP204/2025-2026/254636-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Cinstruction of the Toilet near the old Canal, across the road from the cremation ground, in Village Mehwarkhurd, Post Mehwarkalan, block Roorkee, Haridwar","19-Dec-2025","30000","25-Feb-2026"
"218","Normal/Others","WS/MP204/2025-2026/254637-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Roof at the Cremation Ground in Village Mehwarkhurd urf Nagal, Post Mehwarkalan, Block Roorkee, Haridwar","19-Dec-2025","1000000","25-Feb-2026"
"219","Normal/Others","WS/MP204/2025-2026/254638-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of Roof at the Cremation Ground in Village Mehwarkalan, Block Roorkee, Haridwar","19-Dec-2025","1000000","25-Feb-2026"
"220","Normal/Others","WS/MP204/2026-2027/261236-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a roof at the cremation ground in Chaulli Village, Gram Panchayat Mandawar, Block Bhagwanpur, Haridwar","24-Jan-2026","1000000","14-Aug-2026"
"221","Normal/Others","WS/MP204/2026-2027/275875-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Hall at Nirvan Ashram, Malviya Chowk, Railway Road, Roorkee. (To complete previously assigned work)","26-Mar-2026","1000000","15-May-2026"
"222","Normal/Others","WS/MP204/2026-2027/275877-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of warehouse for storing cremation wood at Nirvan Ashram, Malviya Chowk, Railway Road, Roorkee, District Haridwar","26-Mar-2026","1000000","15-May-2026"
"223","Normal/Others","NA-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Roof at the Cremation ground situated near the river in Imlikhera (Roorkee) District Haridwar.","04-Apr-2026","1000000","NA"
"224","Normal/Others","NA-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Canopy (Roof) at the Cremation Ground in Village Sheikhpuri, Block Laksar, District Haridwar","24-Apr-2026","1000000","NA"
"225","Normal/Others","WS/MP204/2026-2027/280047-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Chhatri at the southern cremation ground of Village and Post Sherpur Khelmau, Block Narsan, District Haridwar.","09-May-2026","1000000","01-Jul-2026"
"226","Normal/Others","WS/MP204/2026-2027/281201-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Renovation of the Community Center at Roorkee Awas Vikas Parishad, Roorkee","16-May-2026","2000000","24-Jun-2026"
"227","Normal/Others","WS/MP204/2026-2027/288946-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a roof (Chhatri) at the Cremation Ground of Gram Panchayat Patti Dada, Block Bhagwanpur, Haridwar.","24-Jun-2026","1000000","14-Aug-2026"
"228","Normal/Others","WS/MP204/2026-2027/294283-Construction of community centers and community halls","Uttarakhand","HARIDWAR(DISTRICT MAGISTRATE HARIDWAR_IDA)","Dr. Kalpana Saini (2022-28) (2022-2028)","Elected MP","Construction of a Roof (Chhatri) at the cremation ground of Village Mohammadpur Begpur Urf Takabhari (Block Bahadrabad) District Haridwar.","13-Jul-2026","1000000","14-Aug-2026"
