"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"243","Normal/Others","WS/MP18304/2024-2025/157334-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Flood Control embankments","08-Dec-2024","298675","03-Jan-2025"
"244","Normal/Others","WS/MP18304/2026-2027/282511-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing of handpump Near house of Sh Devinder Micheal and Adjoining locality ward no 1 Gp Sarah","21-May-2026","200000","27-Jun-2026"
"245","Normal/Others","WS/MP18304/2026-2027/282513-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing of Near house of Sh Ashok Kumar and adjoining locality","21-May-2026","200000","27-Jun-2026"
"246","Normal/Others","WS/MP18304/2026-2027/282514-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing of handpump Near house of Shri Ram and adjoining locality ward no. 3","21-May-2026","200000","27-Jun-2026"
"247","Normal/Others","WS/MP18304/2026-2027/282522-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing of handpump Near house of Miss Nitasha Katoch and adjoining Locality","21-May-2026","200000","27-Jun-2026"
"248","Normal/Others","WS/MP18304/2026-2027/282523-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing of handpump Near house of Sh Mohinder Dogra and adjoining locality ward no. 6","21-May-2026","200000","27-Jun-2026"
"249","Normal/Others","NA-Construction of water tanks","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of overhead water tank at Village Kuthandal near Gurdwara Nank Jot Sahib Kuthandal Development Block Raja Ka Talab, Tehsil Fatehpur, District Kangra Himachal Pradesh Executing Agency Parbandhak Committee Gurudwara Nanak Jot Sahib Tehsil Fatehpur District Kangra","20-May-2026","1450000","NA"
"250","Normal/Others","WS/MP078/2025-2026/249948-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand-Pump with motor at Ward No 03 Gankhetar near railway line Nagar Panchayat Baijnath Paprola Tehsil Baijnath District Kangra Himachal Pradesh Executing agency SDSCO Palampur","21-Nov-2025","399995","03-Feb-2026"
"251","Normal/Others","WS/MP078/2025-2026/249950-Installing hand pumps","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Hand Pump with motor at Ward No 02 near CSC Centre or houses of Desh Raj Tilak Raj Vidya Devi Praveen Sharma and other Villagers at Village Langhu, Gram Panchayat Gadiara Tehsil Baijnath District Kangra Himachal Pradesh Executing agency SDSCO","21-Nov-2025","299990","03-Feb-2026"
"252","Normal/Others","WS/MP18304/2024-2025/162676-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Purchase of wheel chairs","31-Dec-2024","194387","14-Feb-2025"
"253","Repair and Renovation","WS/MP18304/2025-2026/195742-Development of playground","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Development of playfields and sports ground","01-May-2025","199789","10-Dec-2025"
"254","Normal/Others","NA-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of retaining wall near the house of Manu Trivedi Ward No 06 Doonga Bazar Kangra near Government Senior Secondary School Kangra Development Block Kangra Executing Agency MC Kangra","10-Feb-2026","200000","NA"
"255","Normal/Others","WS/MP078/2025-2026/201028-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of protection wall at Village and Gram Panchayat Indora near the house of Sh Krishan Kumar Vicky  Son of Sh Jaimal Singh Ward No 08 Development Block Indora Executing Agency BDO Indora","19-May-2025","200000","28-Oct-2025"
"256","Normal/Others","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Samshanghat in Village Ghali Executive Agency XEN PWD Kangra","14-Aug-2026","250000","NA"
"257","Normal/Others","WS/MP078/2023-2024/25344-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o upgradation of existing community centre of Kabir Panthi Samaj Sudhar Sabha Dharod, Teh. Jaisinghpur, Dev. Block Lamba Gaon, Distt Kangra H.P. as per recommendation of Sh. Shakti Chand Shastri. (Executing Agency, BDO Lamba Gaon)","23-Sep-2023","300000","16-Nov-2023"
"258","Normal/Others","WS/MP078/2023-2024/25438-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o additional rooms/Halls in Community Centre at Ravidas Basti VPO Jhamunh, Teh. Jaisinghpur, Dev. Block Lambagaon, Distt. Kangra (H.P.) as per recommendation of Sh. Madan Lal (Executing agency, BDO Lambagaon)","23-Sep-2023","300000","23-Feb-2024"
"259","Normal/Others","WS/MP078/2024-2025/140504-Construction of additional rooms and halls in the existing public and community building","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Completion and additional construction of rooms and hall of Ambedkar Bhawan Kharat, G.P. Kharat, Dev. Block Baroh, District  Kangra (HP) Executing agency BDO, Baroh Dev. Block Baroh","12-Sep-2024","998870","03-Jan-2025"
"260","Normal/Others","NA-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of crematorium and Inn near Jhakri bridge","21-May-2026","300000","NA"
"261","Normal/Others","WS/MP078/2025-2026/158114-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of books for Schools and Public Library in District Kangra, through Dy. Director Elementary Education, Dharamshala at District Kangra (HP).  Executing agency: Dy. Director Elementary Education, Dharamshala, District Kangra (H.P.)","19-Dec-2024","1988637","03-Nov-2025"
"262","Normal/Others","WS/MP078/2023-2024/38523-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books of Thiry (30) GSSS, Schools of District Kangra located in Urban and Rural areas","19-Oct-2023","2998440","27-Oct-2023"
"263","Normal/Others","WS/MP18304/2025-2026/203618-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Completion work mahila mandal bhawan with Pukhru","26-May-2025","160000","25-Aug-2025"
"264","Normal/Others","WS/MP18304/2025-2026/206707-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Lahadu Mahila Mandal building in Brahmathehadu","05-Jun-2025","300000","04-Aug-2025"
"265","Normal/Others","WS/MP078/2025-2026/202068-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Centre Mahila Mandal at Village Moin Gram Panchayat Gangot Development Block Pragpur District Kangra Executing agency BDO Pragpur","22-May-2025","300000","28-Aug-2025"
"266","Normal/Others","WS/MP078/2025-2026/160561-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre at village Danoa, G.P. Danoa, Dev. Block Baroh, District Kangra as per recommendation of Sh. Pawan Rana. Executing Agency: Exen HPPWD Nagrota Bagwa.","20-Dec-2024","498673","10-Oct-2025"
"267","Normal/Others","WS/MP078/2023-2024/13425-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","C/o Community Centre/Building harijan Basti at Vill. Dangra pO Pragpur Teh. Dehra Dev. Block Pragpur Distt. Kangra (HP) as per recommendation of Vinod Kumar Ex Gram Panchayat Pradhan","26-Aug-2023","500000","10-Jan-2024"
"268","Normal/Others","WS/MP078/2025-2026/25314-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Centre at G.P. Nagni, Ward No. 4 (Harijan Basti) Dev. Block Nurpur, Distt. Kangra H.P. as per recommendation of Sh. Kewal Singh (Executing Agency, BDO Nurpur)","23-Sep-2023","295000","08-Dec-2025"
"269","Normal/Others","WS/MP18304/2024-2025/156273-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","300000","14-Feb-2025"
"270","Normal/Others","WS/MP18304/2025-2026/156274-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","294037","14-May-2025"
"271","Normal/Others","WS/MP18304/2024-2025/156276-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","300000","21-Mar-2025"
"272","Normal/Others","WS/MP18304/2025-2026/156277-Construction of community centers and community halls","Himachal Pradesh","KANGRA(DEPUTY COMMISSIONER KANGRA_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of Community centre and hall","01-Dec-2024","300000","08-Sep-2025"
"273","Normal/Others","WS/MP18304/2025-2026/190415-Construction of community centers and community halls","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Construction of community hall Shri Vaishya Sabha Nahan","11-Apr-2025","500000","04-Jun-2025"
"274","Normal/Others","WS/MP078/2025-2026/235498-Construction of community centers and community halls","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Construction of Community Bhawan SC Basti Pabhar Gram Panchayat Jamna District Sirmour Executing agency Kamrau","19-Sep-2025","200000","27-Oct-2025"
"275","Normal/Others","WS/MP078/2023-2024/93485-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books of Twenty (20) HSS/High School/GSSS, Schools of District Sirmour located in Urban and Rural areas","01-Feb-2024","2000000","06-Mar-2024"
"276","Normal/Others","WS/MP078/2024-2025/140577-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for School and Public Library at Nahan, District Sirmour through Dy. Director Elementary Education,  Nahan, District Sirmour (HP)","13-Sep-2024","2000000","18-Oct-2024"
"277","Normal/Others","WS/MP078/2024-2025/140520-Purchase of books for public libraries/ digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for School and Public Library at Nahan, District Sirmour through Dy. Director Higher Education Sirmour, Nahan (HP)","12-Sep-2024","899934.21","18-Oct-2024"
"278","Normal/Others","WS/MP078/2025-2026/235492-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Community boundary wall Harijan Basti Ward No 5 Village Mashu Development Block Tilordhar Gram Panchayat Mashu District Sirmour Executing Agency BDO Kamrau","19-Sep-2025","150000","27-Oct-2025"
"279","Normal/Others","WS/MP078/2025-2026/235503-Construction of boundary walls of existing public and community buildings","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Constructiion of protection wall near the house of Sh Dayal Singh Son of Mehar Singh Gram Panchayat kamrau Village Mashu Development Block Tilodhar District Sirmour Executing Agency Kamrau","19-Sep-2025","150000","27-Oct-2025"
"280","Normal/Others","WS/MP078/2024-2025/164424-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of books and periodicals for libraries","08-Jan-2025","599956","04-Mar-2025"
"281","Normal/Others","WS/MP078/2025-2026/232521-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for different government schools located at District Sirmour Through Dy Director Higher Education Sirmour District Sirmour Himachal Pradesh Executing Agency Dy Director Higher Education District Sirmour","10-Sep-2025","2500000","15-Nov-2025"
"282","Normal/Others","WS/MP078/2025-2026/256243-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for different government schools located at District Sirmour Through Dy Director Elementary Education Sirmour District Sirmour Himachal Pradesh Executing Agency Dy Director Elementary Education District Sirmour at Nahan","30-Dec-2025","1995200","17-Jan-2026"
"283","Normal/Others","WS/MP078/2025-2026/182903-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of Books for different schools located in District Sirmour Through Dy Director Elementary Education at Nahan District Sirmour Himachal Pradesh Executing agency Dy Director Elementary Education Nahan","17-Mar-2025","1996880","02-Jun-2025"
"284","Normal/Others","WS/MP078/2025-2026/188050-Purchase of books and periodicals for libraries/digitization of library books","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Purchase of books for different Government schools located in District Sirmour Himachal Pradesh Executing Agency Dy Director Higher Education district Sirmour at Nahan","30-Mar-2025","899811","15-Jul-2025"
"285","Normal/Others","WS/MP18304/2025-2026/156135-Installing tube-wells and borewells","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing tube-wells and borewells","01-Dec-2024","100000","24-Apr-2025"
"286","Normal/Others","WS/MP18304/2025-2026/156136-Installing tube-wells and borewells","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Shri Harsh Mahajan (2024-30) (2024-2030)","Elected MP","Installing tube-wells and borewells","01-Dec-2024","100000","24-Apr-2025"
"287","Normal/Others","WS/MP078/2025-2026/235479-Installing hand pumps","Himachal Pradesh","SIRMAUR(DEPUTY COMMISSIONER SIRMOUR_IDA)","Dr. Sikander Kumar (2022-28) (2022-2028)","Elected MP","Installation of Motor in Public Borewell near the house of Sh Acchar Kumar Gram Panchayat Fatehpur Tehsil Paonta Sahib District Sirmour Executing Agency BDO Paonta Sahib","19-Sep-2025","100000","29-Oct-2025"
