"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"268","Normal/Others","WS/MP18428/2025-2026/200662-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Drain in Muslimpalem of Madaraju Guduru (V), Nellore Rural (M).","18-May-2025","20-Jun-2025","324894","Physical Inspection"
"269","Normal/Others","WS/MP18428/2025-2026/200664-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Drain near M.Praveen Kumar (H) to Gangamma Temple in Arundatiyawada and Construction of CC Drain near Kande Ashok (H) to Main Road in Sangam Locality of South Mopur (V), Nellore Rural (M).","18-May-2025","20-Jun-2025","329900","Physical Inspection"
"270","Normal/Others","WS/MP18428/2025-2026/200665-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Drain near Vunta Sivaiah (H) to Main Road in Sangam Locality and Construction of Cover Slabs on Existing Drain in Devangulapalem of South Mopur (V), Nellore Rural (M)","18-May-2025","20-Jun-2025","389916","Physical Inspection"
"271","Normal/Others","WS/MP18334/2025-2026/205232-Providing drains and gutters for public drainage","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing drinage from Subbaiah House to Sivalayam in Upparapalli at Vongimall GP Veeraballe Mandal","23-Jun-2025","03-Sep-2025","500000","Sanction"
"272","Normal/Others","WS/MP18428/2025-2026/238059-Providing drains and gutters for public drainage","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of CC Open Drain at BC Colony (From Tirakala Venkamma house to Canal near Jana Gopalamma house) of Parlapalli GP in Vidavalur Mandal","26-Sep-2025","29-Oct-2025","495473","Physical Inspection"
"273","Normal/Others","WS/MP18430/2025-2026/247621-Providing drains and gutters for public drainage","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Paka Venkata Satyanarayana (2025-28) (2025-2028)","Elected MP","Providing CC Drains from Katari Hanumanthu House to Veeravalli Srinu House.","17-Nov-2025","21-Jan-2026","280000","Sanction"
"274","Normal/Others","WS/MP18430/2025-2026/247638-Providing drains and gutters for public drainage","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Paka Venkata Satyanarayana (2025-28) (2025-2028)","Elected MP","Providing CC Drains from Veeravalli Srinu House to Kudipudi Ramakrishna House.","17-Nov-2025","21-Jan-2026","500000","Sanction"
"275","Normal/Others","WS/MP18430/2026-2027/280772-Providing drains and gutters for public drainage","Andhra Pradesh","WEST GODAVARI(DISTRICT COLLECTOR WEST GODAVARI_IDA)","Shri Paka Venkata Satyanarayana (2025-28) (2025-2028)","Elected MP","Providing CC Drains from Indukula Kannayya House to Rammisetti Suri Babu Site in Dumpagadapa Village.","15-May-2026","11-Aug-2026","1000000","Sanction"
"276","Normal/Others","WS/MP18373/2026-2027/283038-Providing drains and gutters for public drainage","Andhra Pradesh","Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Sri Appikonda Apparao House to Sri Appikonda Govinda in SC Colony of Kothakota Village, Vommavaram GP, Ravikamatham Mandal, Anakapalli District.","22-May-2026","19-Jun-2026","500000","Work partially Completed"
"277","Normal/Others","WS/MP18373/2026-2027/283039-Providing drains and gutters for public drainage","Andhra Pradesh","Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC drain from Masada Nookaraju House to Neetipalli Rajeswar Rao House, BC Colony at Kothakota, Village, Vommavaram GP, Ravikamatham Mandal, Anakapalli district.","22-May-2026","19-Jun-2026","500000","Work partially Completed"
"278","Normal/Others","WS/MP18373/2026-2027/283040-Providing drains and gutters for public drainage","Andhra Pradesh","Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA)","Shri Yerram Venkata Subba Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Drain from Sri Yelusuri Nookalathalli House to Sri Gummudu Appa Rao house in SC Colony, Kothakota Village, Vommavaram GP, Ravikamatham Mandal, Anakapalli district.","22-May-2026","19-Jun-2026","500000","Work partially Completed"
"279","Normal/Others","WS/MP18334/2025-2026/205240-Construction of public irrigation facilities","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of Tank Bund to Aswatha Narayana Cheruv of Konarajupalle GP, Vontimitta Mandal","24-Jun-2025","11-Sep-2025","1000000","Sanction"
"280","Normal/Others","WS/MP18428/2025-2026/241781-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Pipe Culvert near ST Colony in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","28-Oct-2025","500000","Physical Inspection"
"281","Normal/Others","WS/MP18428/2025-2026/241782-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Pipe Culvert near Mulagunta Colony in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","28-Oct-2025","500000","Physical Inspection"
"282","Normal/Others","WS/MP18428/2025-2026/241783-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Shuttering arrangement to Sluice of Peddayagunta tank in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","28-Oct-2025","500000","Physical Inspection"
"283","Normal/Others","WS/MP18428/2025-2026/241784-Construction of public irrigation facilities","Andhra Pradesh","Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA)","Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028)","Elected MP","Construction of Shuttering arrangement to Sluice of Ayyappanaidu tank in Konda Bitragunta (V) in Bogole (M) SPSR Nellore.","13-Oct-2025","28-Oct-2025","500000","Physical Inspection"
"284","Normal/Others","WS/MP18334/2024-2025/147286-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing protection arrangements to safe guard the Banks of Budlakarikiti Kunta surplus course near Pulapathuru Village in Rajampet Mandal","15-Oct-2024","31-Dec-2024","500000","Physical Inspection"
"285","Normal/Others","WS/MP032/2023-2024/68103-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Palnadu(District Collector Palnadu_IDA)","Shri S Niranjan Reddy (2022-28) (2022-2028)","Elected MP","(i) Providing of CC Road.  (ii) The work providing of CC Roads.","22-Dec-2023","20-Feb-2024","2000000","Work Completed"
"286","Normal/Others","WS/MP18334/2024-2025/134422-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from K Ganga Rao House to S Lakshmi Devi House in Gowri Shanker Colony of Patur GP of Nandalur Mandal","30-Jul-2024","12-Sep-2024","242465","Physical Inspection"
"287","Normal/Others","WS/MP18334/2024-2025/134423-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Gangamma Temple to Y Nagaraju House in Gowri Shanker Colony of Patur GP of Nandalur Mandal","30-Jul-2024","12-Sep-2024","193740","Physical Inspection"
"288","Normal/Others","WS/MP18334/2024-2025/134424-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from Ummadi Hari Krishna House to Ummadi Chinna House in ST Colony of Patur GP of Nandalur Mandal","30-Jul-2024","12-Sep-2024","173343","Physical Inspection"
"289","Normal/Others","WS/MP18334/2024-2025/134425-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from E Venkata Subbaiah House to E Siva Kumar House in ST Colony of Patur GP of Nandalur Mandal","30-Jul-2024","12-Sep-2024","240549","Physical Inspection"
"290","Normal/Others","WS/MP18334/2024-2025/134426-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC road from J Mallewari House to N Subhashini House in ST Colony of Patur GP of Nandalur Mandal","30-Jul-2024","12-Sep-2024","137543","Physical Inspection"
"291","Normal/Others","WS/MP18334/2024-2025/134821-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Isukapalli main road to Pratap Achari House at Siddulapalli Village of Tallapaka GP Rajampeta Mandal","06-Aug-2024","12-Sep-2024","448992","Physical Inspection"
"292","Normal/Others","WS/MP18334/2024-2025/134822-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Pratap Achari House to Balaraju Naveena House at Siddulapalli Village Tallapaka GP Rajampeta Mandal","06-Aug-2024","12-Sep-2024","449814","Physical Inspection"
"293","Normal/Others","WS/MP18334/2024-2025/136407-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Gravel Road from Lebaka Vengamamba Puram to Naraya Nellore Road at Nallathimmayapalli GP Nandalur Mandal","19-Aug-2024","18-Oct-2024","1497736","Physical Inspection"
"294","Normal/Others","WS/MP18334/2024-2025/142710-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing of CC Road from D.No. 43/176-1 to 43/180-2 (Shivalayam Temple) at Prakash Nagar 14th Division of KMC","23-Sep-2024","25-Oct-2024","2497334","Physical Inspection"
"295","Normal/Others","WS/MP18334/2024-2025/142916-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC Road from Budsu Lakshmana Babu House to Doddipalli Ramakrishna House site in Votimitta Village and GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","498357","Physical Inspection"
"296","Normal/Others","WS/MP18334/2024-2025/142918-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Obulesu Kona Temple to Venkatayapalli Village in Pennaperuru GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","498394","Physical Inspection"
"297","Normal/Others","WS/MP18334/2024-2025/142919-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Mummadi Subba Reddy House to Chenduvoy Subba Reddy House and other roads inb Salabad V & GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","500000","Physical Inspection"
"298","Normal/Others","WS/MP18334/2024-2025/142920-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing Internal CC Road from Main (R&B Road) Road to AVS Oriental School in Kotha Madhavaram GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","499980","Physical Inspection"
"299","Normal/Others","WS/MP18334/2024-2025/142921-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Pitchiguntla Colony to Ananthapuram Gangamma Temple and other roads in Rachagudipalli GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","499588","Physical Inspection"
"300","Normal/Others","WS/MP18334/2024-2025/142922-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Mantapampall-Lebaka Road to Sri Konda Malleswara Swamy Temple in Konarajupalli GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","498478","Physical Inspection"
"301","Normal/Others","WS/MP18334/2024-2025/142923-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Railway Station Arundhathi Colony to Railway Station Road and other roads in Narvakatipalli GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","499926","Physical Inspection"
"302","Normal/Others","WS/MP18334/2024-2025/142925-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from C. Janardhan Reddy House to C.J. Venkata Reddy House and other roads in Cherlopalli Village of Nadimpalli GP of Vontimitta Mandal","23-Sep-2024","15-Oct-2024","497776","Physical Inspection"
"303","Normal/Others","WS/MP18334/2024-2025/145199-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Construction of CC Road from Kumarikunta to Kadapaya Palli Jagananna Colony","03-Oct-2024","19-Oct-2024","494226","Physical Inspection"
"304","Normal/Others","WS/MP18334/2024-2025/145202-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road From Nimmakayla Raghunath Reddy Polam to Smasanam, Nimakayela Savithramma House to Chirlu Gopalaiah","03-Oct-2024","19-Oct-2024","598587","Physical Inspection"
"305","Normal/Others","WS/MP18334/2024-2025/145204-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Roads from Water Tank to ST Colony Gyothi G.P.","03-Oct-2024","19-Oct-2024","299615","Physical Inspection"
"306","Normal/Others","WS/MP18334/2024-2025/145207-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Roads at Velugupalli Burrial Ground Velugupalli Village","03-Oct-2024","19-Oct-2024","498186","Physical Inspection"
"307","Normal/Others","WS/MP18334/2024-2025/145210-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road from Kade Srinivas Naidu House to Ramana Reddy House at Peddapalli G.P.","03-Oct-2024","19-Oct-2024","399892","Physical Inspection"
"308","Normal/Others","WS/MP18334/2024-2025/145211-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing internal CC Road from Mahankali House to Lakshmi Devi House in Peddapalle G.P.","03-Oct-2024","19-Oct-2024","395195","Physical Inspection"
"309","Normal/Others","WS/MP18334/2024-2025/145214-Construction of roads, link roads, pathways or any other road with or without drainage system","Andhra Pradesh","Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA)","Shri Meda Raghunadha Reddy (2024-30) (2024-2030)","Elected MP","Providing CC Road from Venkatasubbaiah House to Ramalayam","03-Oct-2024","19-Oct-2024","199709","Physical Inspection"
