"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"253","Normal/Others","WS/MP099/2024-2025/133004-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Tarring/ Concretting of Nariyanmavu-Kozhikkunnu-Arangu Road, Asset Code 211800101600000002, in Naduvil Grama Panchayath.","05-Jul-2024","24-Oct-2024","545102","Physical Inspection"
"254","Normal/Others","WS/MP096/2024-2025/133403-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kummanam Palli ambooram road /pathway, Ward No.07, Thiruvarpp Panchayat","12-Jul-2024","23-Jul-2024","446326","Physical Inspection"
"255","Normal/Others","WS/MP096/2024-2025/133405-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Shaji Sathanam - Mundolikadavu road/pathway, Ward No.10, Vellavoor Panchayat","12-Jul-2024","07-Aug-2024","684603","Physical Inspection"
"256","Normal/Others","WS/MP096/2024-2025/133407-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of side protection at Plappalli - Manthindi SC/ST Colony Road/pathway, Ward No. 03, Koottikkal Panchayat (SC)","12-Jul-2024","23-Jul-2024","986777","Physical Inspection"
"257","Normal/Others","WS/MP096/2024-2025/133668-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Palad -Kalamkunnu Road /pathway, Ward No. 17, Vazhikkadavu Panchayat","18-Jul-2024","29-Aug-2024","487095","Physical Inspection"
"258","Normal/Others","WS/MP095/2024-2025/134582-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Road at Valumpara to Chava,Pullampara","24-Oct-2024","29-Oct-2024","1624809","Physical Inspection"
"259","Normal/Others","WS/MP095/2024-2025/134583-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THIRUVANANTHAPURAM(DISTRICT COLLECTOR THIRUVANANTHAPURAM_IDA)","Shri A. A. Rahim (2022-28) (2022-2028)","Elected MP","Road at Kuzhavilakkoanam SC Colony","24-Oct-2024","06-Nov-2024","2530000","Sanction"
"260","Normal/Others","WS/MP096/2024-2025/137096-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kayalott - Alinchuvadu road/pathway, Ward No. 19, Keezhattur Panchayat","26-Aug-2024","28-Sep-2024","181904","Physical Inspection"
"261","Normal/Others","WS/MP096/2024-2025/137097-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Plappalli - Manthindi SC/ST Colony Road/pathway, Ward No. 03, Koottikkal Panchayat (SC)","26-Aug-2024","02-Dec-2024","708944","Physical Inspection"
"262","Normal/Others","WS/MP096/2024-2025/137098-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chathamangalam - Viripadam road /pathway, Ward No. 11, Vazhayoor Panchayat","26-Aug-2024","04-Sep-2024","379009","Physical Inspection"
"263","Normal/Others","WS/MP096/2024-2025/137100-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Pallipadi - Palisserikuth road /pathway, Ward No. 14, Pulpatta Panchayat","26-Aug-2024","06-Sep-2024","335536","Physical Inspection"
"264","Normal/Others","WS/MP096/2024-2025/137101-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Eranjikode – Peediyekkal road/pathway, Ward No. 13, Pulpatta Panchayat","26-Aug-2024","19-Sep-2024","267873","Physical Inspection"
"265","Normal/Others","WS/MP096/2024-2025/137104-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Muthukulam Arabic college road /pathway, Ward no. 08, Pothukkal Panchayat","26-Aug-2024","28-Nov-2024","310263","Physical Inspection"
"266","Normal/Others","WS/MP096/2024-2025/132555-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Poozhipatta town - Karinilam /pathway, Ward No. 11, Moorkkanad Panchayat","15-Jun-2024","05-Jul-2024","396289","Physical Inspection"
"267","Normal/Others","WS/MP096/2024-2025/132557-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","THRISSUR(DISTRICT COLLECTOR THRISSUR_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Mahatma Gandhi road / pathway Ward No.01, Engadiyoor Panchayath.","15-Jun-2024","15-Jan-2025","1000000","Sanction"
"268","Normal/Others","WS/MP096/2024-2025/132558-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kolorkkandi - Chathan parambu Temple Road/Pathway Ward No.13, Kizhariyoor Panchayat, Kozhikode District","15-Jun-2024","06-Jul-2024","481516","Physical Inspection"
"269","Normal/Others","WS/MP096/2024-2025/132559-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Pullattukulambil SC Colony Road/pathway, Ward No. 10 Kuttipuram Panchayat","15-Jun-2024","28-Nov-2024","431178","Physical Inspection"
"270","Normal/Others","WS/MP099/2025-2026/140166-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of Thattiyad Tower Road (Asset Code No. 21181005000000064) in Ward No. XV of Naduvil Grama Panchayat (S.T Category).","10-Sep-2024","25-Aug-2025","527820","Physical Inspection"
"271","Normal/Others","WS/MP099/2025-2026/140167-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of Kanakakkunnu-Ambalam Nagar Road in Ward No. VIII of Naduvil Grama Panchayat.","10-Sep-2024","22-Apr-2025","486459","Physical Inspection"
"272","Normal/Others","WS/MP099/2025-2026/140172-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Concreting of Parakandam – Palengad Road, starting near Parakandam Mosque and leading to Thundankuzhy Paddy field, located in Ward No. 15 of Muzhakkunnu Grama Panchayat, Muzhakkunnu Village, Kannur District","10-Sep-2024","25-Aug-2025","828679","Physical Inspection"
"273","Normal/Others","WS/MP099/2025-2026/140177-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Concreting of Kaithalam - Kozhikunnu Road in Ward No. 9 of Naduvil Grama Panchayat, Kannur District (Asset Code: 211810050000000148)","10-Sep-2024","31-May-2025","582794","Physical Inspection"
"274","Normal/Others","WS/MP102/2024-2025/144906-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","WAYANAD(DISTRICT COLLECTOR WAYANAD_IDA)","Smt. Jebi Mather Hisham (2022-28) (2022-2028)","Elected MP","Construction of Chelod-Ammara Road, Pozhuthana Grama Panchayath","01-Oct-2024","28-Feb-2025","1500000","Physical Inspection"
"275","Normal/Others","WS/MP096/2024-2025/145338-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Machingal – Pokkattiyil road/pathway, Ward No. 05, Ozhur Panchayat","04-Oct-2024","16-Nov-2024","407534","Physical Inspection"
"276","Normal/Others","WS/MP096/2024-2025/145343-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of TNK - Kallidumban Kunhimuhammed road/pathway, ward No. 9, Edakkara Panchayat","04-Oct-2024","28-Nov-2024","408921","Physical Inspection"
"277","Normal/Others","WS/MP096/2025-2026/145344-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chakkini Palakkode road/pathway, Ward no.40, Manjeri Municipality","04-Oct-2024","16-Jan-2026","500000","Sanction"
"278","Normal/Others","WS/MP096/2024-2025/145346-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Parammalkandi – Thekke Chalil road/pathway, Ward No. 08, Kondotty Municipality","04-Oct-2024","18-Mar-2025","248336","Physical Inspection"
"279","Normal/Others","WS/MP096/2024-2025/145349-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Munderi - Thorappa melethilmukku road/pathway, Ward No.02, Pothukkal Panchayat","04-Oct-2024","28-Nov-2024","412752","Physical Inspection"
"280","Normal/Others","WS/MP096/2024-2025/145351-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Ummerkoya - Muhammed haji road /pathway 2nd reach, ward No. 03, Kalikavu Panchayat","04-Oct-2024","12-Dec-2024","472899","Physical Inspection"
"281","Normal/Others","WS/MP096/2024-2025/145352-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Paattakarambu ST Colony road /pathway, ward No. 07, Amarambalam Panchayat (ST)","04-Oct-2024","12-Dec-2024","482509","Physical Inspection"
"282","Normal/Others","WS/MP096/2024-2025/145353-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Madrasa Anangot chola road/pathway, Ward No. 12, Pulamanthole Panchayat","04-Oct-2024","28-Mar-2025","491654","Physical Inspection"
"283","Normal/Others","WS/MP096/2024-2025/145592-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Illathparamb road/pathway, Othukku ngal Panchayat","05-Oct-2024","12-Dec-2024","445816","Physical Inspection"
"284","Normal/Others","WS/MP096/2024-2025/145593-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kalathingalpadi Anganvadi road /pathway, Ward No. 05, Anakayam Panachayat","05-Oct-2024","12-Dec-2024","275899","Physical Inspection"
"285","Normal/Others","WS/MP096/2024-2025/145594-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Thamiyedathil – Kalladiyil road/pathway, Ward No. 23, Anakayam Panchayat","05-Oct-2024","12-Dec-2024","398750","Physical Inspection"
"286","Normal/Others","WS/MP096/2024-2025/145596-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Puthuparamb sub center road/pathway, Ward No. 03, Edarikode Panchayat","05-Oct-2024","28-Jan-2025","381886","Physical Inspection"
"287","Normal/Others","WS/MP096/2024-2025/145597-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of PTMH road/pathway, Ward No. 16, Cheriyamundam Panchayat","05-Oct-2024","28-Nov-2024","281103","Physical Inspection"
"288","Normal/Others","WS/MP096/2025-2026/145598-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Chuttuvattam West Road/pathway, Ward No. 22, Angadipuram Panchayat","05-Oct-2024","25-Apr-2025","430334","Physical Inspection"
"289","Normal/Others","WS/MP096/2024-2025/145600-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Karinthar – TP Colony road/pathway, Ward No. 13, Karulai Panchayat","05-Oct-2024","12-Dec-2024","366609","Physical Inspection"
"290","Normal/Others","WS/MP096/2025-2026/145601-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Kakkad – Pottippara road/pathway, Ward no. 15, Pulamanthole Panchayat","05-Oct-2024","26-Sep-2025","291576","Physical Inspection"
"291","Normal/Others","WS/MP096/2024-2025/145602-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Nambiarkkal – Kuthirammal NRA road /pathway, ward No. 27, Kanhangad Municipality","05-Oct-2024","01-Feb-2025","574993","Physical Inspection"
"292","Normal/Others","WS/MP096/2024-2025/145604-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KASARAGOD(DISTRICT COLLECTOR KASARAGOD_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Valliyode Khuthubiyyath Masjid road /pathway, Ward no. 14, Chemmanad Panchayat","05-Oct-2024","29-Nov-2024","777468","Physical Inspection"
"293","Normal/Others","WS/MP096/2024-2025/145608-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Pattakarimb ST Colony road /pathway, ward no.07, Amarambalam Panchayat (ST)","05-Oct-2024","12-Dec-2024","1799264","Physical Inspection"
"294","Normal/Others","WS/MP096/2025-2026/145609-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA)","Shri Abdul Wahab (2021-27) (2021-2027)","Elected MP","Construction of Cheenipadi junction – Keeran colony road/pathway, Ward No. 12, Karulai Panchayat","05-Oct-2024","31-Oct-2025","759612","Physical Inspection"
