"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"81","Normal/Others","NA-Setting up of kitchen and pantries","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Construction of modern kitchen for Government Higher Secondary School,Kuthuparamba in Koothuparamba Municipality","10-Jul-2026","7300000","NA"
"82","Trust and Society","NA-Setting up of kitchen and pantries","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Construction of Kitchen facility at St. Josephs High School, Pulikurumba, Naduvil Grama Panchayat,  New Naduvil Village,  Thaliparamba Taluk, Kannur District","21-Aug-2026","2000000","NA"
"83","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for Buds School,Paravoor, Kadannappally Panappuzha Grama Panchayath","01-Aug-2026","1765000","NA"
"84","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of school bus for G L P School,Kunithala","03-Aug-2026","1700000","NA"
"85","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of school bus for Government U P School Muzhakkunnu in Muzhakkunnu Grama Panchayath","10-Jul-2026","1765000","NA"
"86","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of Bus for Nirmalagiri College, Kaitheri Desham, Kandamkunnu Village, Mangattidam Grama Panchayat, Thalassery Taluk, Kannur District","01-Jul-2026","2350000","NA"
"87","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for Gopal UP School, Kunhimangalam Grama Panchayat, Kunhimangalam Village, Payyanur Taluk, Kannur District","02-Jul-2026","1900000","NA"
"88","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for Vishnuvilasam UP School, Peringalam P.O, Peringalam Village, Panoor Municipality, Thalassery Taluk, Kannur District","01-Jul-2026","1900000","NA"
"89","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for Chala Govt. Higher Secondary School, Ward No. XVIII, Chembilode Grama Panchayat, Chembilode Village, Kannur Taluk, Kannur District","01-Jul-2026","2350000","NA"
"90","Normal/Others","NA-Purchase of furniture and fixtures for educational purposes","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and supply of 400 Chairs for St. Josephs High School, Pulikurumba, Naduvil Grama Panchayat,  New Naduvil Village,  Thaliparamba Taluk, Kannur District","21-Aug-2026","3200000","NA"
"91","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for Palayathu Vayal Govt. UP School, Ward No. XI, Kolayad Grama Panchayat, Kolayad Village, Thalassery Taluk, Kannur District","10-Jul-2026","1900000","NA"
"92","Normal/Others","NA-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for St. Marys High School, Cherupuzha, Ward No. XIX, Cherupuzha Grama Panchayat, Vayakkara Village, Payyanur Taluk, Kannur District","10-Jul-2026","2350000","NA"
"93","Normal/Others","WS/MP099/2024-2025/133009-Purchase of furniture and fixtures for educational purposes","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase supply and/or installation of required furniture,chairs,fixtures and other equipments including Audio- Vishual Equipments (Amplifiers,Speakers,Mixer, Microphone,Smart Podium, Projector, Screen, Smart TV, Laptop,It system Etc) for the Seminar Hall in Payyannur College","05-Jul-2024","2497211","03-Dec-2024"
"94","Normal/Others","WS/MP101/2025-2026/185996-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Padiyur Primary Health Sub Centre","24-Mar-2025","4620000","22-May-2025"
"95","Normal/Others","WS/MP094/2025-2026/166095-Purchase of ambulances (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","PURCHASE OF AMBULANCE FOR IRITTY TALUK HOSPITAL","16-Jan-2025","1600000","23-Aug-2025"
"96","Normal/Others","WS/MP094/2025-2026/159306-Purchase of ambulances (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of Ambulance for Central Prison, Kannur","17-Dec-2024","1500000","08-Jul-2025"
"97","Normal/Others","WS/MP094/2025-2026/178986-Purchase of ambulances (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of Ambulance for Koothuparamp Taluk Hospital","04-Mar-2025","3000000","23-Aug-2025"
"98","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of two ambulances for Kannur Government Medical College,Pariyaram","20-Jun-2026","2800000","NA"
"99","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of ambulance for Family Health Centre,Thillankeri  in Thillankeri Grama Panchayath","11-Jun-2026","1300000","NA"
"100","Normal/Others","NA-Purchase of ambulances (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of Ambulance for E K Nayanar Memorial Govt. Women and Children Hospital, Mangattuparamba","12-May-2026","2800000","NA"
"101","Normal/Others","WS/MP094/2025-2026/159378-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of vehicle for Mobile dispensaey Unit for Family Health Centre, Aralam Grama Panchayath","17-Dec-2024","1950000","23-Aug-2025"
"102","Normal/Others","NA-Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Purchase and Supply of vehicle for Mobile Dispensary for Chittariparamba Block Primary Health Centre","25-Sep-2025","1200000","NA"
"103","Normal/Others","WS/MP101/2026-2027/222860-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","electronic Wheel chair in peravoor grama panchayath ward no.13 kunnithala","28-Jul-2025","400000","19-May-2026"
"104","Normal/Others","WS/MP101/2026-2027/222861-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","purchase of eletric try cycle in Kannur Corparation Ward No 36 Keezhunna","28-Jul-2025","150000","19-May-2026"
"105","Normal/Others","NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of Prosthetic leg to one adult person residing in Ward No. IX of Naduvil Grama Panchayat, Taliparamba Taluk, Kannur District.","18-May-2026","150000","NA"
"106","Normal/Others","NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one electronic wheel chair to eligible person with permanent disability due to traumatic quadriplegia residing in Ward No. 9, New Naduvil Village, Naduvil Grama Panchayat, Thaliparamba Taluk, Kannur District","18-May-2026","150000","NA"
"107","Normal/Others","WS/MP101/2026-2027/266887-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","One Electronic Wheel Chair Chittaripparamba Grama Panchayath  Ward No. 1","07-Feb-2026","110000","19-May-2026"
"108","Normal/Others","WS/MP099/2025-2026/140176-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one Electronic Wheelchair to eligible agent/retailer of Kerala Lotteries, having disabilities, residing in Ward No. 8, Karivellur-Peralam Grama Panchayat, Kannur District","10-Sep-2024","150000","16-Feb-2026"
"109","Normal/Others","WS/MP099/2025-2026/166658-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one motorized tricycle to eligible person with disabilities residing in Division No. 24, Kannur Municipal Corporation, Kannur District","20-Jan-2025","120000","16-Feb-2026"
"110","Normal/Others","WS/MP099/2025-2026/166704-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one motorized tricycle to eligible person with disabilities residing in Division No. 50, Kannur Municipal Corporation, Kannur District","20-Jan-2025","120000","16-Feb-2026"
"111","Normal/Others","WS/MP099/2025-2026/190133-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one motorized tricycle to eligible person with permanent disability due to traumatic paraplegia residing in Ward No. 20, Thimiri Village, Thaliparamba Taluk, Kannur District","25-Apr-2025","120000","13-Feb-2026"
"112","Normal/Others","WS/MP099/2025-2026/190136-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one electronic wheel chair to eligible person with permanent disability due to traumatic paraplegia residing in Ward No. 12, New Naduvil Village, Thaliparamba Taluk, Kannur District","25-Apr-2025","150000","13-Feb-2026"
"113","Normal/Others","NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one motorized tricycle to eligible person with disabilities from Scheduled Caste Category residing in Kalladathodu Scheduled Caste Colony, Azhikode Panchayat, Azhikode South Village, Kannur District (S.C)","25-Apr-2025","130000","NA"
"114","Normal/Others","NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase and distribution of one electronic wheel chair to eligible person with permanent disability due to Congenital Pseudoarthrosis right tibia residing in Ward No. 3, New Naduvil Village, Naduvil Grama Panchayat, Thaliparamba Taluk, Kannur District","21-Aug-2026","150000","NA"
"115","Normal/Others","WS/MP099/2026-2027/185090-Installing tube-wells and borewells","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Installation of Drinking Water Facility, by undertaking all required works including digging well or tubewell or borewell, installing Water Tank, Pipe Lines, etc.,  at Chettady Scheduled Tribe Colony, IX Ward, Naduvil Grama Panchayat, Kannur District (ST)","21-Mar-2025","500000","04-Aug-2026"
"116","Normal/Others","NA-Installing tube-wells and borewells","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Construction of Drinking Water Supply scheme at Aarat Kadavu ST Colony in Peringome Vayakkara Grama Panchayat","23-Sep-2024","700000","NA"
"117","Normal/Others","NA-Installing community drinking water plants","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Drinking Water Supply Scheme Government Ayurveda collage Kannur  Pariyaram","19-Feb-2026","5000000","NA"
"118","Normal/Others","NA-Installing community drinking water plants","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Naniyyor Nambram 3 cent Colony  Drinking Water Supply  Scheme  in Mayyil Grama Panchayath Ward 16","10-Jun-2025","700000","NA"
"119","Normal/Others","WS/MP100/2025-2026/202006-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Mankadavu Vellomkunnelpady Road","21-May-2025","500000","14-Jan-2026"
"120","Normal/Others","WS/MP100/2025-2026/202222-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Jose K. Mani (2024-30) (2024-2030)","Elected MP","Construction of Vazheparambil Kavala  Ponpuzha Thode Road","21-May-2025","500000","14-Jan-2026"
"121","Normal/Others","WS/MP101/2025-2026/180694-Construction of roads, link roads, pathways or any other road with or without drainage system","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","CONSTRUCTION OF KOTTUR VASUPEEDIKA CHEMMANAMCHAL ROAD","10-Mar-2025","864113","08-May-2025"
"122","Normal/Others","WS/MP099/2024-2025/133006-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase of School Bus for Thimiri Govt. U P School, Alakode GP.","05-Jul-2024","1637255","03-Oct-2024"
"123","Normal/Others","WS/MP099/2024-2025/133007-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. John Brittas (2021-27) (2021-2027)","Elected MP","Purchase  of School Bus for Kayaralam North ALP School, Orappadi, Mayyil GP","05-Jul-2024","1997985","03-Oct-2024"
"124","Normal/Others","WS/MP101/2024-2025/153063-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","purchase of bus for  Rayarom Govt. high school","18-Nov-2024","2372881","10-Dec-2024"
"125","Normal/Others","WS/MP101/2024-2025/153064-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Shri Sandosh Kumar P (2022-28) (2022-2028)","Elected MP","Purchase of Bus for Sreepuram Govt. Higher Seceondary School","18-Nov-2024","2372881","10-Dec-2024"
"126","Normal/Others","WS/MP094/2025-2026/190570-Purchase of vans and buses for educational institutions","Kerala","KANNUR(DISTRICT COLLECTOR KANNUR_IDA)","Dr. V. Sivadasan (2021-27) (2021-2027)","Elected MP","Purchase of Bus for students of Govt. MEDICAL COLLEGE,  KANNUR","11-Apr-2025","3500000","13-Mar-2026"
