"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"68","Repair and Renovation","WS/MP833/2024-2025/74909-Providing drains and gutters for public drainage","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","NR Pura/ General/ Construction of box drain to VT paulos house and Zevi yakoob house road","04-Jan-2024","01-Aug-2024","500000","Work Completed"
"69","Normal/Others","WS/MP18296/2024-2025/147350-Providing drains and gutters for public drainage","Karnataka","RAICHUR(DEPUTY COMMISSIONER RAICHUR_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of CC Drain and CD","15-Oct-2024","29-Nov-2024","500000","Work partially Completed"
"70","Normal/Others","WS/MP18364/2025-2026/149957-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","C.C.Drain Development work.","04-Nov-2024","21-Jun-2025","499643","Physical Inspection"
"71","Normal/Others","WS/MP18364/2025-2026/149959-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","C.C.Drain Development work.","04-Nov-2024","21-Jun-2025","499643","Physical Inspection"
"72","Normal/Others","WS/MP18364/2025-2026/149970-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","C.C.Drain Development work.","04-Nov-2024","21-Jun-2025","499643","Physical Inspection"
"73","Normal/Others","WS/MP18364/2025-2026/149971-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","C.C.Drain Development work.","04-Nov-2024","21-Jun-2025","499643","Physical Inspection"
"74","Normal/Others","WS/MP18364/2024-2025/149994-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","C.C.Drain Development work.","04-Nov-2024","17-Mar-2025","499429","Physical Inspection"
"75","Normal/Others","WS/MP086/2025-2026/170927-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete drainage system at H hosahalli village, Hennagara grama panchayat, Anekal Taluk, Jigani Hobali","31-Jan-2025","21-Jun-2025","499595","Physical Inspection"
"76","Normal/Others","WS/MP086/2025-2026/172336-Providing drains and gutters for public drainage","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Development of Concrete drainage from Pundu house to Masale Puttegowda house at Belavadi Grama, Doddamagge Hobali, Arakalagud Taluk, Hassan District","04-Feb-2025","29-Dec-2025","500000","Work partially Completed"
"77","Normal/Others","WS/MP833/2025-2026/178227-Providing drains and gutters for public drainage","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of C C Drain at Chikkattur village of Siddrahalli Village Panchayath Tarikere Tq","28-Feb-2025","16-Sep-2025","500000","Work partially Completed"
"78","Normal/Others","WS/MP833/2025-2026/178229-Providing drains and gutters for public drainage","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Development of Drain at Krishnapura Village (Gunjalakatte) Udeva V P. Limit Tarikere Tq","28-Feb-2025","16-Sep-2025","1000000","Work partially Completed"
"79","Normal/Others","WS/MP833/2025-2026/178232-Providing drains and gutters for public drainage","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of CC drain Yerebailu ovillage Malalichinnenahally    V.P. Limit Tarikere Tq","28-Feb-2025","16-Sep-2025","1000000","Work partially Completed"
"80","Normal/Others","WS/MP833/2025-2026/178233-Providing drains and gutters for public drainage","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Construction of CC Drain of Near Gas Rajanna House at Pampamahakavi Road of  Tarikere Municipal Limit","28-Feb-2025","15-Oct-2025","1000000","Work partially Completed"
"81","Normal/Others","WS/MP086/2025-2026/227360-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of concrete draianage at Tumkur district, Tiptur talluk, kibbanahalli hobali, kottigehalli village from SC gangadharaiayana land to Basavayanna land","16-Aug-2025","05-Nov-2025","500000","Sanction"
"82","Normal/Others","WS/MP086/2025-2026/227366-Providing drains and gutters for public drainage","Karnataka","TUMAKURU(DEPUTY COMMISSIONER TUMKUR_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","construction of drainage at tumkur district, tiptur talluk, kibbanahalli hobali, kappalu grama panchayath, kottigehalli village from prasad land to karadalu and kottigehalli road","16-Aug-2025","05-Nov-2025","500000","Sanction"
"83","Normal/Others","WS/MP18296/2025-2026/162099-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Bathroom and Toilet at Ravidasia Chaupal.","28-Dec-2024","22-Apr-2025","200000","Work Completed"
"84","Normal/Others","WS/MP18296/2025-2026/162100-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Bathroom and Toilet at Meera Baksh of Padla Village.","28-Dec-2024","22-Apr-2025","200000","Sanction"
"85","Normal/Others","WS/MP18296/2025-2026/162103-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Bathroom and Toilet at Rajput Patti Chaupal of Padla Village.","28-Dec-2024","22-Apr-2025","200000","Work Completed"
"86","Normal/Others","WS/MP18296/2025-2026/162108-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Bathroom and Toilet at Mahila Madal Centre of Padla Village.","28-Dec-2024","22-Apr-2025","400000","Work Completed"
"87","Normal/Others","WS/MP18296/2025-2026/162118-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Bathroom and Toilet at Bhatt Dharmashala.","28-Dec-2024","22-Apr-2025","500000","Sanction"
"88","Normal/Others","WS/MP18296/2025-2026/162752-Construction of public toilets and bathrooms","Karnataka","BALLARI(DEPUTY COMMISSIONER BELLARY_IDA)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Providing drinking water and construction of bathroom toilets and compound wall at Government Primary School Prashanth Nagar Ballari","31-Dec-2024","13-Sep-2025","750000","Work partially Completed"
"89","Normal/Others","WS/MP086/2025-2026/166599-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of One room, Toilet and Bathroom of Balmiki Chaupal at Panchayat Land of Khanoda village","20-Jan-2025","22-Apr-2025","500000","Work partially Completed"
"90","Normal/Others","WS/MP086/2025-2026/214287-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Toilet, Bathroom and Parapet at Gora Patti Chaupal, Village Mundri","03-Jul-2025","14-Jan-2026","380000","Sanction"
"91","Normal/Others","WS/MP086/2025-2026/214298-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Toilet at Ravi Dasia Chaupal, Village Balwanti","03-Jul-2025","14-Jan-2026","100000","Sanction"
"92","Normal/Others","WS/MP086/2025-2026/214802-Construction of public toilets and bathrooms","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction toilet and bathroom at Ravi Dasia Chaupal, Bhayankar Patti, Village Keorak","04-Jul-2025","14-Jan-2026","250000","Sanction"
"93","Normal/Others","WS/MP18364/2025-2026/175971-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Karnataka","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Flood Control Embankments at Amba-Mamring Road, Near Mamring Sr.Sec School, Rhenock Assembly constituency of Pakyong District, of Sikkim state.","17-Feb-2025","28-May-2025","2500000","Physical Inspection"
"94","Normal/Others","WS/MP18364/2025-2026/219968-Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides","Karnataka","Pakyong(DISTRICT COLLECTOR PAKYONG_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Flood Control Embankments at Rangpo Khola below Premlakha Village under Pakyong District, Sikkim State.","18-Jul-2025","14-Aug-2025","2500000","Physical Inspection"
"95","Trust and Society","WS/MP18364/2025-2026/153223-Construction of community centers and community halls","Karnataka","DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","26-Nov-2024","09-Jun-2025","750000","Vendor Identification"
"96","Normal/Others","WS/MP18364/2025-2026/155261-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","30-Nov-2024","09-Jun-2025","400000","Sanction"
"97","Normal/Others","WS/MP18364/2024-2025/155262-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","30-Nov-2024","10-Mar-2025","299526","Physical Inspection"
"98","Normal/Others","WS/MP086/2024-2025/160671-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Rooms of Ravidasiya (SC)Community Hall at Street No. - 12, Ward No. - 31, Sirta Road, Kaithal","21-Dec-2024","20-Feb-2025","400000","Sanction"
"99","Normal/Others","WS/MP18296/2025-2026/162095-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of General Chaupal (Community Hall)","28-Dec-2024","22-Apr-2025","1000000","Sanction"
"100","Normal/Others","WS/MP18296/2025-2026/162120-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Dr. Syed Naseer Hussain (2024-30) (2024-2030)","Elected MP","Construction of Hall and Room at Dharmashala.","28-Dec-2024","22-Apr-2025","950000","Sanction"
"101","Normal/Others","WS/MP18421/2025-2026/162157-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of Common Chaupal at Panchayat Land of Sher Garh Village","28-Dec-2024","22-Apr-2025","1000000","Work Completed"
"102","Normal/Others","WS/MP18364/2025-2026/166394-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","27-Jan-2025","13-Jun-2025","299766","Physical Inspection"
"103","Trust and Society","WS/MP18364/2025-2026/166584-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","27-Jan-2025","09-Jun-2025","300000","Physical Inspection"
"104","Normal/Others","WS/MP18421/2025-2026/166587-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri Ajay Makan (2024-30) (2024-2030)","Elected MP","Construction of Hall of Kashyap Chaupal at Panchayat Land of Khurana Village","20-Jan-2025","22-Apr-2025","500000","Sanction"
"105","Normal/Others","WS/MP086/2025-2026/166595-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of community wall at Friends Colony, Kaithal","20-Jan-2025","22-Apr-2025","500000","Work Completed"
"106","Normal/Others","WS/MP086/2025-2026/166596-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of hall at first floor and repair work of Panchayati Dharmashala at Singhowai Gali, Dogra Gat, Kaithal","20-Jan-2025","22-Apr-2025","500000","Sanction"
"107","Normal/Others","WS/MP086/2025-2026/166611-Construction of community centers and community halls","Karnataka","KAITHAL(DC CUM NODAL OFFICERS MPLADS)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Boundary wall and gate of Balmiki Chaupal at Panchayat land of Jagdishpura Village","20-Jan-2025","22-Apr-2025","250000","Sanction"
"108","Trust and Society","WS/MP18364/2025-2026/167592-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","12-Feb-2025","21-Jul-2025","299792","Physical Inspection"
"109","Normal/Others","WS/MP086/2025-2026/171389-Construction of community centers and community halls","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Bangalore district, Ward No.145, Construction of MS pipe and Puff roof roping for Hop Coms shop","01-Feb-2025","05-Apr-2025","499046","Physical Inspection"
"110","Normal/Others","WS/MP086/2025-2026/172338-Construction of community centers and community halls","Karnataka","HASSAN(DEPUTY COMMISSIONER HASSAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of Samudaya Bhavana at Mallinatha Pura Grama, Ramanathapura Hobali, Arakalagud Taluk, Hassan District.","04-Feb-2025","29-Dec-2025","500000","Work partially Completed"
"111","Trust and Society","WS/MP18364/2025-2026/172647-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Consruction of Community Hall.","12-Feb-2025","13-Nov-2025","1000000","Physical Inspection"
"112","Normal/Others","WS/MP18364/2025-2026/177908-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","19-Mar-2025","25-Nov-2025","500000","Work Completed"
"113","Normal/Others","WS/MP18364/2025-2026/183008-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","19-Mar-2025","09-Jan-2026","500000","Work Completed"
"114","Normal/Others","WS/MP833/2025-2026/16089-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Public community hall at Mathigatta Village of Mathigatta village & panchayath.","04-Sep-2023","16-Feb-2026","2000000","Work partially Completed"
"115","Normal/Others","WS/MP084/2024-2025/24465-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction of Godown for Farmers by  P.A.C.S.Bank, Hariharapura, Koppa Taluk, Chikkamagalur District.","22-Sep-2023","03-Jan-2025","500000","Work partially Completed"
"116","Normal/Others","WS/MP084/2024-2025/38003-Construction of community centers and community halls","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Truss work of community building, Dasanapura Village, Dasanapura Hobli, Bangalore North Taluk, Bangalore Urban.","17-Oct-2023","25-Oct-2024","498150","Physical Inspection"
"117","Normal/Others","WS/MP084/2024-2025/38073-Construction of community centers and community halls","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Construction work of Zinc Sheet Roof of Community Hall.","18-Oct-2023","18-Sep-2024","497100","Physical Inspection"
"118","Normal/Others","WS/MP833/2026-2027/74895-Construction of community centers and community halls","Karnataka","CHIKKAMAGALURU(DEPUTY COMMISSIONER CHIKMAGALUR)","Shri Jairam Ramesh (2022-28) (2022-2028)","Elected MP","Kadur/ SCP/ N.G Koppalu village of Dodda Pattanagere Village Panchayath","04-Jan-2024","15-May-2026","1000000","Work partially Completed"
"119","Normal/Others","WS/MP084/2025-2026/136855-Construction of community centers and community halls","Karnataka","MANDYA(DEPUTY COMMISSIONER MANDYA_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Continuation of construction work of community center ( Ambedkar Bhawan) at Mahadeshwarapura Village, Melkote Hobli, Pandavapura Taluk, Mandya District.","23-Aug-2024","22-Aug-2025","500000","Vendor Identification"
"120","Trust and Society","WS/MP18364/2025-2026/199340-Construction of community centers and community halls","Karnataka","GADAG(Deputy Commsioner Gadag_ida)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","14-May-2025","05-Jul-2025","450000","Vendor Identification"
"121","Trust and Society","WS/MP18364/2025-2026/199341-Construction of community centers and community halls","Karnataka","GADAG(Deputy Commsioner Gadag_ida)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of Community Hall.","14-May-2025","03-Sep-2025","600000","Vendor Identification"
"122","Trust and Society","WS/MP18364/2025-2026/200092-Construction of community centers and community halls","Karnataka","BAGALKOTE(DEPUTY COMMISSIONER BAGALKOT_IDA)","Shri Narayanasa K. Bhandage (2024-30) (2024-2030)","Elected MP","Construction of community Hall.","19-May-2025","10-Sep-2025","500000","Sanction"
