"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"364","Normal/Others","WS/MP084/2024-2025/38614-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","19-Oct-2023","499400","22-Nov-2024"
"365","Normal/Others","WS/MP084/2024-2025/38615-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","19-Oct-2023","491134","22-Nov-2024"
"366","Normal/Others","WS/MP084/2024-2025/38616-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","19-Oct-2023","499400","22-Nov-2024"
"367","Normal/Others","WS/MP084/2024-2025/38617-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","19-Oct-2023","491134","22-Nov-2024"
"368","Normal/Others","WS/MP084/2025-2026/39275-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C C Drainage work.","20-Oct-2023","499660","10-Jul-2025"
"369","Normal/Others","WS/MP084/2025-2026/39277-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Covering slab installation work for open drainage.","20-Oct-2023","498998","10-Jul-2025"
"370","Normal/Others","WS/MP084/2025-2026/39278-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Providing/installation of covering slab for open drainage.","20-Oct-2023","498229","10-Jul-2025"
"371","Normal/Others","WS/MP084/2025-2026/39279-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Providing/installation of covering slab for open drainage.","20-Oct-2023","498486","10-Jul-2025"
"372","Normal/Others","WS/MP084/2024-2025/39280-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Providing/insatallation of covering slab for open drainage.","20-Oct-2023","500000","10-Jul-2024"
"373","Normal/Others","WS/MP084/2024-2025/38414-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Banalore North Taluk, Bangalore Urban.","18-Oct-2023","499429","24-Sep-2024"
"374","Normal/Others","WS/MP084/2024-2025/38415-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C.Drainage development work, Machohalli Village, Machohalli Grama Panchayat, Bangalore North Taluk, Bangalore Urban.","18-Oct-2023","499420","24-Sep-2024"
"375","Normal/Others","WS/MP084/2024-2025/38762-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Concrete drain construction work.","19-Oct-2023","494561","02-Jul-2024"
"376","Normal/Others","WS/MP084/2024-2025/39347-Providing drains and gutters for public drainage","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","C.C Drainage development work.","21-Oct-2023","500000","10-Jul-2024"
"377","Normal/Others","WS/MP084/2025-2026/151227-Purchase of hospital equipment","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Jaggesh (2022-28) (2022-2028)","Elected MP","Supply of Dialysis Machine, Multipara Monitor, ECG Machine and Defibrillator","07-Nov-2024","4990500","31-Jul-2025"
"378","Normal/Others","NA-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","purchase of 15 three wheel vehicles for differently abled persons in Mahalaxmi layout assembly constituency","13-May-2026","1650000","NA"
"379","Normal/Others","NA-Purchase of other aids / devices required for P/ M/ V/ H impaired for differently abled persons","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","purchase of 10 three wheel EV vehicles for differently abled persons in Yelahanka Assembly constituency","17-Jul-2026","100000","NA"
"380","Normal/Others","WS/MP834/2026-2027/280121-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","Digging of new borewell at annadanappa Layout, Tavarakere village","11-May-2026","500000","21-Jul-2026"
"381","Normal/Others","WS/MP834/2026-2027/280122-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri Lahar Singh Siroya (2022-28) (2022-2028)","Elected MP","Digging of new borewell at Kuvempu Nagar, Tavarakere village","11-May-2026","500000","21-Jul-2026"
"382","Normal/Others","WS/MP086/2026-2027/256881-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of Borewell at Dattatreya ward no.61, Bangalore District, Gandhinagar Assembly constituency","03-Jan-2026","300000","01-Aug-2026"
"383","Normal/Others","NA-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of HP Motor Pump and Pipe line at Ward no.61, Bangalore District, Gandhinagar Assembly Constituency","03-Jan-2026","300000","NA"
"384","Normal/Others","WS/MP086/2026-2027/245832-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of new borewell at Bangalore north talluk, Kadabagere grama panchayath, Arkavathi layout","04-Nov-2025","400000","13-May-2026"
"385","Normal/Others","WS/MP086/2026-2027/245846-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of Borewell at Bangalore South talluk, H gollagalli grama panchayath, Near apartment of Doddabele village","04-Nov-2025","400000","13-May-2026"
"386","Normal/Others","WS/MP086/2026-2027/245852-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of borewell at Bangalore south talluk, kumbalagudu grama panchayath, near government school of Anchepalya","04-Nov-2025","400000","13-May-2026"
"387","Normal/Others","WS/MP086/2026-2027/245856-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of new bore well at Bangalore south talluk, Somanahalli grama panchayath, Narigutte colony","04-Nov-2025","400000","13-May-2026"
"388","Repair and Renovation","WS/MP086/2026-2027/245861-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of borewell at Bangalore south talluk, K gollahalli grama panchayath, near the school of Gangasandra village","04-Nov-2025","275000","13-May-2026"
"389","Repair and Renovation","WS/MP086/2026-2027/245884-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore south talluk, K Gollahalli grama Panchayath, Near the milk booth of Gaviyanapalya village","04-Nov-2025","260000","13-May-2026"
"390","Repair and Renovation","WS/MP086/2026-2027/245897-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore south talluk, K gollahalli grama panchayath, near the bus stop of Tittahalli village","04-Nov-2025","275000","13-May-2026"
"391","Repair and Renovation","WS/MP086/2026-2027/245900-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore South talluk, K gollahalli grama panchayath, inside the village of Hampapura Janata colony","04-Nov-2025","260000","13-May-2026"
"392","Repair and Renovation","WS/MP086/2026-2027/245906-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore south talluk, Sulikere Grama panchayath, Chikkanahalli village","04-Nov-2025","270000","13-May-2026"
"393","Repair and Renovation","WS/MP086/2026-2027/245909-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of borewell at Bangalore South talluk, Sulikere grama panchayath, Near the bus stop of Chikkabasti village","04-Nov-2025","260000","13-May-2026"
"394","Repair and Renovation","WS/MP086/2026-2027/245925-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore South talluk, Ajjanahalli grama panchayath, Near Huluvenahalli SLN","04-Nov-2025","500000","13-May-2026"
"395","Repair and Renovation","WS/MP086/2026-2027/245930-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of Borewell at Bangalore South Talluk, Tavarekere Grama Panchayath, Near BWSSB pipe line","04-Nov-2025","230000","13-May-2026"
"396","Repair and Renovation","WS/MP086/2026-2027/245950-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore South talluk, Cholanayakanahalli grama panchayath, Kempagondanahalli Nagamadayana estate","04-Nov-2025","270000","13-May-2026"
"397","Repair and Renovation","WS/MP086/2026-2027/245970-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell at Bangalore South taluk, Kengeri Hobali, H gollahalli grama panchayath, Nagegowdanahalli village","04-Nov-2025","260000","13-May-2026"
"398","Repair and Renovation","WS/MP086/2026-2027/245982-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of borewell at Bangalore South talluk, Sulikere grama panchayath, Ramsandra Layout","04-Nov-2025","260000","13-May-2026"
"399","Normal/Others","WS/MP086/2026-2027/245984-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Installation of borewell at Bangalore South talluk, K gollahalli grama panchayath, Tagachaguppe village, Janatha colony","04-Nov-2025","280000","13-May-2026"
"400","Normal/Others","WS/MP086/2025-2026/209978-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","installation of borewell and pipe line for ward no.147 Bangalore Urban, BTM assembly constituency, GHI Police quartres","18-Jun-2025","499239","19-Dec-2025"
"401","Normal/Others","WS/MP086/2025-2026/194196-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Construction of borewell and pump motor at Bangalore urban, Yelahanka Talluk, Hesaraghatta Hobali, Shivakote Grama Panchayat, Muttugadahalli Village","24-Apr-2025","500000","12-Nov-2025"
"402","Normal/Others","WS/MP086/2025-2026/188706-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","New Bore Drilling Work Near Doddabasti Village Under Sulikere Gram Panchayat, Bangalore Dakshina Taluk","02-Apr-2025","800000","21-Jun-2025"
"403","Normal/Others","WS/MP086/2025-2026/188707-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Work of drilling a new bore on the main road of Chikkabasti village under Sulikere Gram Panchayat, Bangalore Dakshina Taluk.","02-Apr-2025","400000","21-Jun-2025"
"404","Normal/Others","WS/MP086/2025-2026/188710-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Re-installation of bore well near Chikkabasti village under Sulikere Gram Panchayat, Bangalore Dakshina Taluk.","02-Apr-2025","265000","21-Jun-2025"
"405","Normal/Others","WS/MP086/2025-2026/188713-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Work of drilling a new bore inside Challaghatta village under Ramohalli Gram Panchayat, Bangalore Dakshina Taluk.","02-Apr-2025","410000","21-Jun-2025"
"406","Normal/Others","WS/MP086/2025-2026/188719-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Work of drilling a new bore near Ramayyana Lake in Kodipalya Village under Ramohalli Gram Panchayat, Bangalore Dakshina Taluk.","02-Apr-2025","405000","21-Jun-2025"
"407","Normal/Others","WS/MP086/2025-2026/188721-Installing tube-wells and borewells","Karnataka","BENGALURU URBAN(DEPUTY COMMISSIONER BANGALORE URBAN_IDA)","Shri G.C. Chandrashekhar (2024-30) (2024-2030)","Elected MP","Re-installation of Bore Well near Royal Bike Showroom Kaggalipur-1 in Kaggalipur Village under Kaggalipur Gram Panchayat, Bangalore Dakshina Taluk","02-Apr-2025","260000","21-Jun-2025"
