"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"382","Normal/Others","WS/MP838/2025-2026/93021-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chikkanagava Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"383","Normal/Others","WS/MP838/2025-2026/93018-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chimegaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"384","Normal/Others","WS/MP838/2025-2026/93110-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Mavinahalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"385","Normal/Others","WS/MP838/2025-2026/93012-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Benachichonchili Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"386","Normal/Others","WS/MP838/2025-2026/93113-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Maisalaga Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"387","Normal/Others","WS/MP838/2025-2026/93122-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Neelamanahalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"388","Normal/Others","WS/MP838/2025-2026/93132-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Rakshala B Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"389","Normal/Others","WS/MP838/2025-2026/93117-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Yalavanthagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"390","Normal/Others","WS/MP838/2025-2026/93339-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Madaragi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"391","Normal/Others","WS/MP838/2025-2026/93336-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Gudithanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"392","Normal/Others","WS/MP838/2025-2026/93335-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Bhadrapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"393","Normal/Others","WS/MP838/2025-2026/93332-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Muthangi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"394","Normal/Others","WS/MP838/2025-2026/93328-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kaparagaov Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"395","Normal/Others","WS/MP838/2025-2026/93326-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Jalasangi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"396","Normal/Others","WS/MP838/2025-2026/93127-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Ganesharapurawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"397","Normal/Others","WS/MP838/2025-2026/93136-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Sompura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"398","Normal/Others","WS/MP838/2025-2026/93139-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Janawada Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"399","Normal/Others","WS/MP838/2024-2025/149183-Construction of rooms and halls in school and colleges","Karnataka","Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA)","Govt School Building Renovation","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","18-Apr-2026","494791"
"400","Normal/Others","WS/MP838/2025-2026/93341-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Allura K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"401","Normal/Others","WS/MP838/2025-2026/93023-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Elyala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"402","Normal/Others","WS/MP838/2025-2026/93094-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Morakhandi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"403","Normal/Others","WS/MP838/2025-2026/93020-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Mahadeva Pateela Thanda Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"404","Normal/Others","WS/MP838/2025-2026/93342-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Marakhala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"405","Normal/Others","WS/MP838/2025-2026/93120-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Byalahalli K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"406","Normal/Others","WS/MP838/2025-2026/93014-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chatnala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"407","Normal/Others","WS/MP838/2025-2026/93344-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Nandagoan Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"408","Normal/Others","WS/MP838/2025-2026/93226-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Andurawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"409","Normal/Others","WS/MP838/2025-2026/93324-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Madaragaon Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"410","Normal/Others","WS/MP838/2025-2026/93223-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Anadoora Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"411","Normal/Others","WS/MP838/2025-2026/93237-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Hunasagera Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"412","Normal/Others","WS/MP838/2025-2026/93239-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Ghatabarola Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"413","Normal/Others","WS/MP838/2025-2026/93052-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kalakhora Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"414","Normal/Others","WS/MP838/2025-2026/93241-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Ghodawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"415","Normal/Others","WS/MP838/2025-2026/93432-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Dubalagundi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"416","Normal/Others","WS/MP838/2025-2026/93370-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Chitta K Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"417","Normal/Others","WS/MP838/2025-2026/93360-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kabirabadawadi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"418","Normal/Others","WS/MP838/2025-2026/93355-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Shamathabaada Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"419","Normal/Others","WS/MP838/2025-2026/93377-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Phathimapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"420","Normal/Others","WS/MP838/2025-2026/93381-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to kodambala Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"421","Normal/Others","WS/MP838/2025-2026/93397-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Muganura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"422","Normal/Others","WS/MP838/2025-2026/93400-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Nimbura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"423","Normal/Others","WS/MP838/2025-2026/93403-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Naavadagi Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"424","Normal/Others","WS/MP838/2025-2026/93410-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Bannalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"425","Normal/Others","WS/MP838/2025-2026/93415-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Bashiraapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"426","Normal/Others","WS/MP838/2025-2026/93417-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Vitalapura Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"427","Normal/Others","WS/MP838/2025-2026/93421-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Udamanahalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"428","Normal/Others","WS/MP838/2025-2026/93427-Setting up of farmers’ training and assistance centers","Karnataka","BIDAR(DEPUTY COMMISSIONER BIDAR_IDA)","Providing Data Processing Milk Collection Unit (1 Nos) to Kaarapaakapalli Milk Producers Cooperative Society","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","19-Aug-2025","107771"
"429","Normal/Others","WS/MP838/2024-2025/151294-Construction of boundary walls of existing public and community buildings","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","Defense wall construction work","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","13-Nov-2025","1000000"
"430","Normal/Others","WS/MP838/2025-2026/213318-Construction of community centers and community halls","Karnataka","Davanagere(DEPUTY COMMISSIONER DAUANAGERE_IDA)","For the construction of basic amenities of Anjaneya Swamy Community Hall","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","15-May-2026","1000000"
"431","Normal/Others","WS/MP838/2025-2026/197841-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers","Karnataka","DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA)","For the construction of a building for an open rehabilitation center for differently-abled persons who have suffered spinal cord injuries at Kanyadi village, Dharmasthala Gram, Belthangady Taluk, Dakshina Kannada District","Dr. Dharmasthala Veerendra Heggade (2022-28) (NaN-NaN)","Elected MP","Images","02-May-2026","299550"
