"Sr. No.","Work Category","Work","State","IDA","Work Description","Hon'ble Members of Parliament","Elected/Nominated","Image","Completion Date","Amount Disbursed ( ₹ )"
"924","Normal/Others","WS/MP042/2025-2026/220029-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Post office located in Atalakha Panchayat Ward No 02 under Sonbarsha block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","26-Aug-2025","697000"
"925","Normal/Others","WS/MP042/2025-2026/208173-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Krishna mandir located in Muradpur Panchayat  Ward No 07 under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","26-Aug-2025","697000"
"926","Normal/Others","WS/MP042/2025-2026/208175-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near krishna Mandir  located in Ekadh Panchayat ward no 03 under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","26-Aug-2025","697000"
"927","Normal/Others","WS/MP042/2025-2026/208176-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Devanwan located in Shahpur Panchayat  under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","26-Aug-2025","697000"
"928","Normal/Others","WS/MP042/2025-2026/208178-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Manjaul Masjid located in Shahpur Panchayat  Ward No 11 under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","28-Aug-2025","697000"
"929","Normal/Others","WS/MP042/2025-2026/208207-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Thakurbari mohalla Panchayat sarkar bhawan located in Jamhara Panchayat  under Patarghat block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","28-Aug-2025","697000"
"930","Normal/Others","WS/MP042/2025-2026/208208-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Bhagwati Asthan located in Golma west Panchayat ward no 09  under patarghat block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","28-Aug-2025","697000"
"931","Normal/Others","WS/MP042/2025-2026/208209-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near ramjanki mandir Bhaddi located in Jamhara Panchayat ward No 18  under Patarghat block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","28-Aug-2025","697000"
"932","Normal/Others","WS/MP042/2025-2026/208150-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Matihari gaon ajay singh ke ghar ke nikat located in Kantho Panchayat  under Simri bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","08-Sep-2025","697000"
"933","Normal/Others","WS/MP042/2025-2026/208151-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near gram kachahari awm maal godam ke nikat located in Kantho Panchayat  under Simri bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","08-Sep-2025","697000"
"934","Normal/Others","WS/MP042/2025-2026/208149-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near shyama gas agency sisauna located in Kantho Panchayat  under Simribakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","08-Sep-2025","697000"
"935","Normal/Others","WS/MP042/2025-2026/208206-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Mushari tola located in kantho panchayat  ward No 05 awm 09 under Simri Bakhtiyapur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","08-Sep-2025","697000"
"936","Normal/Others","WS/MP042/2025-2026/208147-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near High school Baghwa maidan located in Baghwa Panchayat  under Simri bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","28-Aug-2025","697000"
"937","Normal/Others","WS/MP042/2025-2026/208144-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Prasidh Bhagwati Asthan dorma located in Aoukahi Panchayat  under Sattar kataiya block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"938","Normal/Others","WS/MP042/2025-2026/208145-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Hanuman mandir sisai located in Sisai Panchayat Ward No 11 under Sattar kataiya block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"939","Normal/Others","WS/MP042/2025-2026/208146-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Dumma Nahar pul se east v c se south located in Ward No 08 under Sattar kataiya block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"940","Normal/Others","WS/MP042/2025-2026/225490-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Darmiyani chikni Jama Masjid 40 feet uttar chauraha located in Rauta khem Panchayat Ward No 01 under Sourbazar block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"941","Normal/Others","WS/MP042/2025-2026/208177-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Muslim tola ramauti masjid located in Kharka telwa Panchayat  under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"942","Normal/Others","WS/MP042/2025-2026/226790-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Yoga baba mandir baliya located in Bargaon Panchayat under Sonbarsha block","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"943","Normal/Others","WS/MP042/2025-2026/220030-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Badhauna Banrangbali Asthan Chowk located in Atalakha Panchayat Ward No 16 under Sonbarsha block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"944","Normal/Others","WS/MP042/2025-2026/220028-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Sarua Mahadev Mandir Chowk located in Atalakha Panchayat Ward No 13 under Sonbarsha block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"945","Normal/Others","WS/MP042/2025-2026/207996-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Laxmi Mandir gogri  located in Sarauni Madhepura Panchayat under Sonbarsa block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"946","Normal/Others","WS/MP042/2025-2026/208143-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Mahaveer Asthan Basnahi located in Baithmushari Panchayat  under Sonbarsa block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"947","Normal/Others","WS/MP042/2025-2026/207995-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Dinabhadri Asthan Lalganj located in Sahsaul Panchayat  under Sonbarsa block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","27-Sep-2025","697000"
"948","Normal/Others","WS/MP042/2025-2026/207997-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Gola basa chouraha located in Raghunathpur Panchayat  under Sonbarsa block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","27-Sep-2025","697000"
"949","Normal/Others","WS/MP042/2025-2026/231017-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Devhad Sharma Tola Near Bajrangbali Asthan located in Sahsaul Panchayat Ward No 03 under Sonbarsha block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"950","Normal/Others","WS/MP042/2025-2026/231018-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Near Teendhara Baba Asthan Satrudhan Sada House located in Sahsaul Panchayat Ward No 08 under Sonbarsha block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"951","Normal/Others","WS/MP042/2025-2026/208182-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Chainpur nayi Kali Mandir located in Chainpur Panchayat  under Kahra block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","23-Sep-2025","697000"
"952","Normal/Others","WS/MP042/2025-2026/207992-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Belha tol located in Bariyahi Panchayat Ward No 10 under Kahra block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","27-Sep-2025","697000"
"953","Normal/Others","WS/MP042/2025-2026/208205-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Narmdeshwar Mahadev Mandirlocated in Kasimpur panchayat  ward No 06 under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"954","Normal/Others","WS/MP042/2025-2026/208174-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Shiv Mandir located in Kasimpur Panchayat  Ward No 16 under Nowhatta block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"955","Normal/Others","WS/MP042/2025-2026/208211-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near shiv mandir rahua location in Rampur panchayat Ward No 12 under sourbazar block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"956","Normal/Others","WS/MP042/2025-2026/208152-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Sahuria east chourahe ke nikat located in Sahuriya East Panchayat  Ward No 01 under Sourbazar block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"957","Normal/Others","WS/MP042/2025-2026/208210-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near shiv mandir chikni beshya tola located in chikni Panchayat  under Sourbazar block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"958","Normal/Others","WS/MP042/2025-2026/208202-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near barshi chowk located in Hareba Panchayat  under Salkhua block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"959","Normal/Others","WS/MP042/2025-2026/208203-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Khajuraha Masjid chowk located in Hareba Panchayat  under Salkhua block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"960","Normal/Others","WS/MP042/2025-2026/225491-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Dehad located in Dehad Panchayat Ward No 03 under Sonbarsha block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"961","Normal/Others","WS/MP042/2025-2026/208179-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Chhat ghat (Late Pramod singh darwaja) located in Saraunja  Panchayat  Ward No 08 under Simri bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"962","Normal/Others","WS/MP042/2025-2026/220031-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Asatbhuja Durga Mandir located in Saraunja Panchayat under Simri Bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","13-Oct-2025","697000"
"963","Normal/Others","WS/MP042/2025-2026/231016-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Near Chandeshwari Ji House Dumma located in Okahi Panchayat Ward No 07 under Sattar Kataiya block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"964","Normal/Others","WS/MP042/2025-2026/208201-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Ramjanki Thakurbari located in Murli basantpur panchayat  ward No 14 under Kahra block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"965","Normal/Others","WS/MP042/2025-2026/207991-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Narshingh Baba Mandir (Thakurbari) located in Kahra block","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"966","Normal/Others","WS/MP042/2025-2026/208204-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Shiv Mandir located in Mobarakpur Panchayat  under Salkhua block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"967","Normal/Others","WS/MP042/2025-2026/226791-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Imambara chauraha chikni dakshinbari located in rauta khem Panchayat Ward No 02 under sourbazar block","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"968","Normal/Others","WS/MP042/2025-2026/231019-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light Near Pahlam Brahman Tola ke Sharma Tola Ganesh Das house located in Ghourdaur Panchayat Ward No 13 under Banma Itahari block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"969","Normal/Others","WS/MP042/2025-2026/238871-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near Kal Bhairav Mandir located in Kantho Panchayat under Simri Bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"970","Normal/Others","WS/MP042/2025-2026/208148-Lighting of public spaces","Bihar","SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA)","Installation work of high mast light near bela tol Dharmraj baba ke nikat chouraha par (Late Kishun Yadav ji) ke ghar ke samne located in Mohammadpur Panchayat  under Simri bakhtiyarpur block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","17-Dec-2025","697000"
"971","Normal/Others","WS/MP042/2025-2026/225488-Lighting of public spaces","Bihar","SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA)","Installation work of high mast light near Panchwati chowk Bakor hat in Bakor Panchayat under Supaul block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","03-Dec-2025","820000"
"972","Normal/Others","WS/MP042/2025-2026/225487-Lighting of public spaces","Bihar","SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA)","Installation work of high mast light Mahadalit tola near Koshi suraksha Tatbandh  in Telwa paschami Panchayat Ward No 06 under Supaul block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","03-Dec-2025","820000"
"973","Normal/Others","WS/MP042/2025-2026/225484-Lighting of public spaces","Bihar","SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA)","Installation work of high mast light near Durmeshwar Mandir Jagatpur in Baruari Panchayat Ward No 09 under Supaul block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","03-Dec-2025","820000"
"974","Normal/Others","WS/MP042/2025-2026/225486-Lighting of public spaces","Bihar","SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA)","Installation work of high mast light near Kapileshwar baba asthan Baruari Panchayat under Supaul block.","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","03-Dec-2025","820000"
"975","Normal/Others","WS/MP042/2025-2026/197768-Lighting of public spaces","Bihar","SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA)","Installation work of high mast light near Dev Chowk Chakdumariya located in Piprakhurd Panchayat Ward No 09 under Supaul block","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","03-Dec-2025","820000"
"976","Normal/Others","WS/MP042/2025-2026/197769-Lighting of public spaces","Bihar","SUPAUL(DISTRICT PLANNING OFFICER SUPAUL_IDA)","Installation work of high mast light Dalit Tola in Karanpur Panchayat Ward No 03 under Supaul block","Prof. Manoj Kumar Jha (2024-30) (NaN-NaN)","Elected MP","N/A","03-Dec-2025","820000"
