"Sr. No.","Work category","Work","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","Sanction Date","Sanction Amount ( ₹ )","Work Status"
"832","Normal/Others","WS/MP18332/2025-2026/200066-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- SAMASTIPUR PRAKHAND WARISNAGAR VILL RAEPUR WARD NO 1 SRI RAMA SAH KE GHAR SE RAMVILAS KE GHAR TAK PCC ROAD","15-May-2025","22-May-2025","1491958","Physical Inspection"
"833","Normal/Others","WS/MP18332/2025-2026/200067-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- SAMASTIPUR PRAKHAND WARISNAGAR VILL RAEPUR WARD NO 6 CHANDAULI BRAHM ASTHAN SE RAM KUMAR JI KE GHAR TAK PCC ROAD","15-May-2025","22-May-2025","498428","Physical Inspection"
"834","Normal/Others","WS/MP18332/2025-2026/200068-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- SAMASTIPUR , PRAKHAND PUSA VILL MORSAND WARD NO-9 ARUJUN MISHRA KE GHAR SE JITENDRA MISHRA KE GHAR TAK PCC ROAD.","15-May-2025","17-Jun-2025","1494822","Physical Inspection"
"835","Normal/Others","WS/MP18332/2025-2026/200072-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PATNA PRAKHAND BARH, VILL- IBRAHIMPUR ME BICHLI MALAHI ME THAKUR BARI SE PAWAN MAHTO KE DALAN TAK PCC ROAD.","15-May-2025","19-Jun-2025","988658","Physical Inspection"
"836","Normal/Others","WS/MP18332/2025-2026/200079-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","PCC ROAD- PURBI CHAMPARAN, DHAKA, VILL- BARHARWA LAKHANSEN WARD NO-01 MAIN ROAD SE PANCHYAT SARKAR BHAWAN TAK AUR JIPAS SAH KE GHAR SE SAPHI DEVI KE GHAR KI TARAF JANE WALI ROAD - PCC 2 ROAD","15-May-2025","06-Jun-2025","1491535","Physical Inspection"
"837","Normal/Others","WS/MP18332/2025-2026/200081-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN - DHAKA, VILL BARHARWA LAKHANSEN, WARD NO-1 PRATAP SAH KE GHAR SE NANDA SAH KE GHAR KI TARAF JANE WALI ROAD ME PCC ROAD","15-May-2025","06-Jun-2025","1495376","Physical Inspection"
"838","Normal/Others","WS/MP18332/2025-2026/200082-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PAHARPUR, VILL TEJPURWA ME RAM DAYAL SAH KE KHET SE LEKAR AEHIR BALIA GAON JANE WALI ROAD- PCC ROAD","15-May-2025","21-Jun-2025","1492423","Physical Inspection"
"839","Normal/Others","WS/MP18332/2025-2026/200089-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","DARBHANGA- PRAKHAND BENIPUR, VILL KATWARA ME KAMLA RIVER ME SIDHI GHAT KA NIRMAN","21-May-2025","06-Sep-2025","987800","Physical Inspection"
"840","Normal/Others","WS/MP053/2025-2026/200098-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Shri Khiru Mahto (2022-28) (2022-2028)","Elected MP","Construction of PCC Road from the plot of Manoj Singh to the Chhath Ghat in Chainpur Village","16-May-2025","10-Jun-2025","1366904","Physical Inspection"
"841","Normal/Others","WS/MP18300/2025-2026/200899-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","17-Jun-2025","1341150","Physical Inspection"
"842","Normal/Others","WS/MP18300/2025-2026/200900-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","17-Jun-2025","1344200","Physical Inspection"
"843","Normal/Others","WS/MP18300/2025-2026/200902-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","08-Jul-2025","1194151","Physical Inspection"
"844","Normal/Others","WS/MP18300/2025-2026/200903-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","08-Jul-2025","1002900","Physical Inspection"
"845","Normal/Others","WS/MP18300/2025-2026/200904-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","19-May-2025","08-Jul-2025","1083650","Physical Inspection"
"846","Normal/Others","WS/MP18332/2025-2026/202151-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PRAKHAND SUGAULI VILL SUKUL  PAKAR BELWALIA WARD NO-9 SONA LAL SAH KE GHAR SE BHULA MIYAN KE KHET TAK PCC ROAD.","21-May-2025","25-Jun-2025","1496814","Physical Inspection"
"847","Normal/Others","WS/MP18332/2025-2026/202155-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PRAKHAND SUGAULI VILL SUKUL PAKAR BELWALIA WARD NO-9 ABRAR HAQ KE KHET SE RAJENDRA SAHNI KE KHET TAK-  PCC ROAD.","21-May-2025","25-Jun-2025","995972","Physical Inspection"
"848","Normal/Others","WS/MP18332/2025-2026/202157-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PRAKHAND SUGAULI VILL SUKUL PAKAR BELWALIA WARD NO-9 DUKHI CHANDRA SAHNI KE  KHET SE ALI RAJA KE KHET TAK -  PCC ROAD.","21-May-2025","25-Jun-2025","1493627","Physical Inspection"
"849","Normal/Others","WS/MP18332/2025-2026/202178-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PRAKHAND SUGAULI VILL SUKUL PAKAR BELWALIA WARD NO-9 MIR HUMZA KE GHAR  SE LAL BABU MIYA KE KHET TAK -  PCC ROAD.","21-May-2025","25-Jun-2025","998037","Physical Inspection"
"850","Normal/Others","WS/MP18332/2025-2026/202185-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PRAKHAND SUGAULI VILL SUKUL PAKAR BELWALIA WARD NO-9 NIYAZ MIYA KE KHET SE IDGAH TAK -  PCC ROAD.","21-May-2025","25-Jun-2025","1494517","Physical Inspection"
"851","Normal/Others","WS/MP18332/2025-2026/202187-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA)","Dr. Dharmshila Gupta (2024-30) (2024-2030)","Elected MP","EAST CHAMPARAN- PRAKHAND SUGAULI VILL SUKUL PAKAR BELWALIA WARD NO-8 MAIN ROAD NH-27 SE ALAM MIYAN KE GHAR TAK -  PCC ROAD.","21-May-2025","25-Jun-2025","1496866","Physical Inspection"
"852","Normal/Others","WS/MP18300/2025-2026/204273-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","PATNA(DISTRICT PLANNING OFFICER PATNA_IDA)","Dr. Bhim Singh (2024-30) (2024-2030)","Elected MP","Construction work of PCC road and underground drain","28-May-2025","08-Jul-2025","1493900","Physical Inspection"
"853","Normal/Others","WS/MP041/2025-2026/205764-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Jafra panchayat ke teghra gown ke mahrajpur me baldeo tanti ke ghar se simri jane wali much sadak tak 350 fit PCC nirman karya","02-Jun-2025","07-Aug-2025","790216","Physical Inspection"
"854","Normal/Others","WS/MP041/2025-2026/205767-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Gram panchayat raj tisi narsam uttar gram tisi tola mushari Mohit Mukhiya ke ghar ke baju se masjid tak 500 fit PCC nirman","02-Jun-2025","23-Aug-2025","688014","Physical Inspection"
"855","Normal/Others","WS/MP041/2025-2026/205768-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Rahika Prakhand ke Malangiya Panchayat ke Dumri gown me Lal Singh ke ghar se Bari Masjid tak (Latkan ke ghar tak) PCC 550 fit PCC","02-Jun-2025","06-Jan-2026","1089242","Physical Inspection"
"856","Normal/Others","WS/MP041/2025-2026/205769-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Jagwan Purvi Panchayat ke Kamlabari gown me Mangal Sahni ke ghar se Dinesh Sahni ke ghar tak PCC sadak nirman 550 fit","02-Jun-2025","08-Sep-2025","888249","Physical Inspection"
"857","Normal/Others","WS/MP041/2025-2026/205770-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Rahika Prakhand ke Kakraul Uttari Panchayat ke Kamalpur ward no-1 ke Tetar Ram ke ghar se Vinod Yadav ke ghar tak PCC sadak nirman 400 fit","02-Jun-2025","27-Sep-2025","443654","Physical Inspection"
"858","Normal/Others","WS/MP041/2025-2026/205773-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Rahika Prakhant ke Kakraul Dakshini me Brahm Ashthan se Ram Kisun Paswan kamalbagh tak sadak nirman 450 fit PCC","02-Jun-2025","30-Jul-2025","898550","Physical Inspection"
"859","Normal/Others","WS/MP041/2025-2026/205804-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Rahika Prakhand ke Najirpur Panchayat ke Srichandra Maharudhra Pandey ke ghar se Bhagwati Ashthan jane wali mukh sadak tak PCC nirman 400 fit","02-Jun-2025","04-Oct-2025","988095","Physical Inspection"
"860","Normal/Others","WS/MP041/2025-2026/205806-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Rahika Prakhand ke Jagatpur Panchayat ke Marar gown me Mahesh Choudhary ewan Satyanarayan Choudhary ke ghar ke samip Talab me Ghat ka nirman","02-Jun-2025","20-Jan-2026","793605","Physical Inspection"
"861","Normal/Others","WS/MP041/2025-2026/205807-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Rahika Prakhand ke Kakraul Dakshini Panchayat me NH 527 B se Krishna Coachin Center tak PCC sadak nirman 600 fit","02-Jun-2025","06-Oct-2025","1185079","Physical Inspection"
"862","Normal/Others","WS/MP041/2025-2026/205809-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Parsouni Panchayat Uttari ke Murliyachak gaon me Satnarayan Yadav ke ghar se Barhamsthan  tak PCC sadak Nirman","02-Jun-2025","13-Feb-2026","694783","Physical Inspection"
"863","Normal/Others","WS/MP041/2025-2026/205810-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Sohans Panchayat ke Kewar ward no-08 me Utkarmik Prathmik Vidhalay se Ram Awtar Yadav ke ghar tak PCC sadak 400 fit","02-Jun-2025","23-Aug-2025","983673","Physical Inspection"
"864","Normal/Others","WS/MP041/2025-2026/205812-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Bhojpandaul Panchayat ke Chakla ward no-13 me Mukh sadak se Chasindar Mandal ke ghar tak PCC sadak 400 fit","02-Jun-2025","20-Aug-2025","794562","Physical Inspection"
"865","Normal/Others","WS/MP041/2025-2026/205813-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Tisi Narsam Dakshini Panchayat ke Kathaila gown me Jayram Yadav ke ghar se Jasodhar Yadav ke Dukan tak PCC sadak nirman 400 fit","02-Jun-2025","10-Feb-2026","692500","Work Completed"
"866","Normal/Others","WS/MP041/2025-2026/205816-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Nahas Rupauli Uttari Panchayat ke Ajnauli gown me Mukh sadak se Jay Ram Maharaj  ke ghar tak PCC sadak nirman 400x10 fit","02-Jun-2025","06-Oct-2025","793501","Physical Inspection"
"867","Normal/Others","WS/MP041/2025-2026/205817-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Sohans Panchayat ke Labatol gown me Mukh sadak se Jogi Sahni ke ghar tak PCC sadak 300x10 fit","02-Jun-2025","02-Aug-2025","689389","Physical Inspection"
"868","Normal/Others","WS/MP041/2025-2026/205818-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Bisfi Prakhand ke Bhojpandaul Panchayat ke Sisay gown me Bajragbali Ashthan wale pokhar me ghat","02-Jun-2025","12-Aug-2025","681245","Physical Inspection"
"869","Normal/Others","WS/MP041/2025-2026/205820-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Kakraul Dakshini ke ward no. 05 me Durga Mandir se Ramkarn Yadav ke Ghar tak PCC Sadak ka nirman 250 fit","02-Jun-2025","30-Jul-2025","423532","Physical Inspection"
"870","Normal/Others","WS/MP041/2025-2026/205821-Construction of roads, link roads, pathways or any other road with or without drainage system","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Moulana Junaid ke Darwaje se lekar Prathmik Vidhalay Ganore tak sadak nirman ward no-08 PCC 350 fit","02-Jun-2025","23-Aug-2025","694785","Physical Inspection"
