"Sr. No.","Work category","WORK","State","IDA","Hon'ble Members of Parliament","Elected/Nominated","Work description","Recommended date","RECOMMENDED AMOUNT   ( ₹ )","Sanction Date"
"422","Normal/Others","NA-Lighting of public spaces","Bihar","MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Installation work of high mast light Near Chaiti Durga Mandir (shankarpur Bazar) located in Sonbarsa Panchayat Ward No 13 under Shankarpur block.","17-May-2026","850000","NA"
"423","Normal/Others","NA-Lighting of public spaces","Bihar","MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Installation work of high mast light Near Samt Awadh Inter College Pathraha located in Pathraha Panchayat Ward No 04 under Madhepura block","11-Sep-2025","921000","NA"
"424","Normal/Others","NA-Street lights","Bihar","MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Installation work of high mast light Near Sant Awadh Inter College Pathraha located in Pathraha Panchayat Ward No 04 under Madhepura block","05-May-2026","850000","NA"
"425","Normal/Others","NA-Street lights","Bihar","MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Installation work of high mast light Near Forsahi Zeromile located in Khurhan Panchayat under Alamnagar block.","23-May-2026","850000","NA"
"426","Normal/Others","NA-Street lights","Bihar","MADHEPURA(DISTRICT PLANNING OFFICER MADHEPURA_IDA)","Prof. Manoj Kumar Jha (2024-30) (2024-2030)","Elected MP","Installation work of high mast light Near Sarwajanik Durga Asthan Gamel  located in Gamel Panchayat Ward No 01 under Bihariganj block.","23-May-2026","850000","NA"
"427","Normal/Others","WS/MP001/2026-2027/275167-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Supply errection and commissioning of 17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos. 200 Wt. LED Flood Light fitting confirming to IS 2062BSEN  10025 on the Chauraha, near Mahadev Mandir, Ward No.-5, Village- Nahas Rupauli, Panchayat- Nahas Rupauli South, Block- Bisfi, Dist.- Madhubani. - 01 Nos.","20-Mar-2026","1040000","04-Jul-2026"
"428","Normal/Others","WS/MP001/2026-2027/275168-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Supply errection and commissioning of 17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos. 200 Wt. LED Flood Light fitting confirming to IS 2062BSEN  10025 near Sai Mandir, Ward No.-5, Village- Sauhansh, Panchayat- Sauhansh, Block- Bisfi, Dist.- Madhubani. - 01 Nos","20-Mar-2026","1040000","04-Jul-2026"
"429","Normal/Others","NA-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Supplyerrectionandcommissioning of 17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos. 200 Wt. LED Flood Light fitting confirming to IS 2062/BSEN : 10025 On Bhairav Ashthan, Block Rajnagar, Village Sugouna. Panchayat Sugauna South ,District Madhubani - 01 Nos.,","28-Aug-2026","1050000","NA"
"430","Normal/Others","WS/MP041/2025-2026/157407-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"431","Normal/Others","WS/MP041/2025-2026/157408-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"432","Normal/Others","WS/MP041/2025-2026/157409-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"433","Normal/Others","WS/MP041/2025-2026/157410-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"434","Normal/Others","WS/MP041/2025-2026/157411-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"435","Normal/Others","WS/MP041/2025-2026/157412-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"436","Normal/Others","WS/MP041/2025-2026/157413-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"437","Normal/Others","WS/MP041/2025-2026/157414-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"438","Normal/Others","WS/MP041/2025-2026/157415-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"439","Normal/Others","WS/MP041/2025-2026/157416-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"440","Normal/Others","WS/MP041/2025-2026/157417-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"441","Normal/Others","WS/MP041/2025-2026/157418-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"442","Normal/Others","WS/MP041/2025-2026/157419-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"443","Normal/Others","WS/MP041/2025-2026/157420-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast Light 16 Meter (Installation and supply complete work) as per Recommended Specifications. The above estimated amount is given for estimation only. An estimate should be made and presented to us. In this context, all the rules of the Central and State Government should be strictly followed and investigation should be done so that no mistake is found in the estimate.","08-Dec-2024","996005","13-May-2025"
"444","Normal/Others","WS/MP001/2025-2026/156269-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","1.Supplyerrectionandcommissioning of 17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos","01-Dec-2024","1040000","01-Jul-2025"
"445","Normal/Others","WS/MP001/2025-2026/156270-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","2.Supplyerrectionandcommissioning of 17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos.","01-Dec-2024","1040000","01-Jul-2025"
"446","Normal/Others","WS/MP001/2025-2026/192333-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","17 Mtr High Mast Lighting Tower in 2 section with 8 Nos. 200 Wt LED Flood Light fitting confirming to IS 2062BSEN 10025 beside the road near Sri Keshav Heritag Hospital,SaptaMadhubani inWard No 27   01 Nos","18-Apr-2025","1040000","12-Sep-2025"
"447","Normal/Others","WS/MP001/2025-2026/192334-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos. 200 Wt. LED Flood Light fitting confirming to IS 2062BSEN  10025 beside the road near  the House of Panni Lal Yadav  Village- Paliwar Block- Rajnagar, Dist.- Madhubani","18-Apr-2025","1040000","14-Aug-2025"
"448","Normal/Others","WS/MP041/2024-2025/55615-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"449","Normal/Others","WS/MP041/2024-2025/55616-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"450","Normal/Others","WS/MP041/2024-2025/55617-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"451","Normal/Others","WS/MP041/2024-2025/55624-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"452","Normal/Others","WS/MP041/2024-2025/55625-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"453","Normal/Others","WS/MP041/2024-2025/55626-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"454","Normal/Others","WS/MP041/2024-2025/55627-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"455","Normal/Others","WS/MP041/2024-2025/55648-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"456","Normal/Others","WS/MP041/2024-2025/55649-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"457","Normal/Others","WS/MP041/2024-2025/55650-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"458","Normal/Others","WS/MP041/2024-2025/55651-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"459","Normal/Others","WS/MP041/2024-2025/55652-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Dr. Faiyaz Ahmad (2022-28) (2022-2028)","Elected MP","Electricals High Mast light 16 Meter  (Installation and supply complete  work) as per Recommended  Specifications.","02-Dec-2023","998000","29-Aug-2024"
"460","Normal/Others","WS/MP001/2026-2027/271653-Street lights","Bihar","MADHUBANI(DISTRICT PLANNING OFFICER MADHUBANI_IDA)","Shri Shambhu Sharan Patel (2022-28) (2022-2028)","Elected MP","Supplyerrectionandcommissioning of 17 Mtr. High Mast Lighting Tower in 2 section with 8 Nos. 200 Wt. LED Flood Light fitting confirming to IS 2062BSEN 10025 Near  Ram Nagar, Durga Mandir, Panchayat Parjuaar, Block-Benipatti, Dist.- Madhubani-","28-Feb-2026","1040000","04-Jul-2026"
